id,bank_account_id,transaction_date,description,amount,type,balance_after,matched_gltran_id,created_by,created_at,modified_by,modified_at
4739b99228f24f45b4d9db3aaa273d15,a7576d43d9a44c86aa91ec88eb68e1a2,2025-02-19,Product trial reason teach by behind affect.,4290.31,Credit,48320.22,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
b24b6339a69142fa852b5151bb8163a2,a7576d43d9a44c86aa91ec88eb68e1a2,2025-01-05,Person maybe reduce successful brother clear coach.,480.53,Credit,48800.75,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
d030af9aaf504944b69a2ff2aa98df2a,a7576d43d9a44c86aa91ec88eb68e1a2,2025-06-07,Single suffer evening money.,3690.07,Credit,52490.82,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
c573b583256c44c293c97122eb16722d,a7576d43d9a44c86aa91ec88eb68e1a2,2025-04-18,Least able manage during story despite.,3147.87,Credit,55638.69,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
c886d3b84633457ea780d973d2e4145a,a7576d43d9a44c86aa91ec88eb68e1a2,2025-01-28,Only day kitchen.,-4935.4,Debit,50703.29,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
5acc7a11d5ae49d7abfe5e3e551888e8,1ec36f6c3f3b44b09332aa0b061f88d7,2025-04-29,Both accept hospital social ground land.,-1590.28,Debit,48409.72,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
24aae28038664554bd589bd899177ad3,1ec36f6c3f3b44b09332aa0b061f88d7,2025-02-10,Option concern visit theory approach.,4009.5,Credit,52419.22,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
3f0a693807f04d679cabeb7679d39174,1ec36f6c3f3b44b09332aa0b061f88d7,2025-03-02,Music operation customer meeting policy model.,-3212.3,Debit,49206.92,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
4f385e20f0ca42a7888797c8b4548a7c,1ec36f6c3f3b44b09332aa0b061f88d7,2025-01-16,Law it nice yes produce personal be hour.,-700.02,Debit,48506.9,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
6986d884a7a04508bfbb5b4703e620d8,1ec36f6c3f3b44b09332aa0b061f88d7,2025-04-13,Rest series as happen unit black.,3111.19,Credit,51618.09,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
dcd9587a773c4cc9ae5ad5e4fa36d6ee,1ec36f6c3f3b44b09332aa0b061f88d7,2025-05-22,Theory writer talk sign until ball.,-2449.54,Debit,49168.55,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
89923da818554265aabca638a6b4b8df,1ec36f6c3f3b44b09332aa0b061f88d7,2025-05-24,Man visit loss game surface know part building.,1379.71,Credit,50548.26,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
ddc85a7019fa4fd3bbdc17c3c26fa8f0,1ec36f6c3f3b44b09332aa0b061f88d7,2025-05-07,Create available two other or.,-3353.93,Debit,47194.33,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
c69834aff7c545d8955da26184ce697a,1ec36f6c3f3b44b09332aa0b061f88d7,2025-03-06,Door specific worry foreign.,3747.88,Credit,50942.21,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
48b156ec01204d93bbdc8470b6633943,1ec36f6c3f3b44b09332aa0b061f88d7,2025-02-19,Opportunity song deep whether people stage.,4433.88,Credit,55376.09,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
689897ea1bde4b4eb2fafd8e452aaab5,66250ef958fb4f34aabc329ab1efc8eb,2025-04-08,Maybe trouble outside thought where as.,-3935.05,Debit,46064.95,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
4de38f408f3b402eb5e81e074def9b62,66250ef958fb4f34aabc329ab1efc8eb,2025-01-20,Seat soon news generation toward unit.,-4955.82,Debit,41109.13,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
fb39f1ece5674a11a4db8112eeb40f33,66250ef958fb4f34aabc329ab1efc8eb,2025-04-21,Or read four American.,-328.84,Debit,40780.29,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
fcb21e6fa8494725a7059b6afb300262,66250ef958fb4f34aabc329ab1efc8eb,2025-06-07,Option along least adult action arm put.,4413.77,Credit,45194.06,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
2a4a2d5fdf3a404f88e2f60f27bbd29b,66250ef958fb4f34aabc329ab1efc8eb,2025-01-15,White hundred they seat.,351.71,Credit,45545.77,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
5c18427c497040caa80e06d98405dbc4,66250ef958fb4f34aabc329ab1efc8eb,2025-05-07,Almost light see party glass.,4238.58,Credit,49784.35,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
a123d1ecd37a486b817e052bbdc3124e,66250ef958fb4f34aabc329ab1efc8eb,2025-06-06,Doctor hard summer listen.,3860.01,Credit,53644.36,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
c4559dbcf18b4713ab4770d1463c769d,66250ef958fb4f34aabc329ab1efc8eb,2025-04-12,Again perform receive those business when place.,1389.09,Credit,55033.45,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
745c4feff666473a8cfa44aad15e6c91,66250ef958fb4f34aabc329ab1efc8eb,2025-04-27,Officer anyone key indicate.,555.7,Credit,55589.15,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
d4f145828c5e4b968055b0f5d00585f1,66250ef958fb4f34aabc329ab1efc8eb,2025-02-07,Close enter physical Congress.,4501.31,Credit,60090.46,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
b7e25c60c1644dff92f11683489bbd71,a23c218a96494970bb46953d109a3f69,2025-05-10,Heavy thank see spend themselves eye indeed.,-308.57,Debit,49691.43,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
80aff6c7754747369a9942972147f9e2,a23c218a96494970bb46953d109a3f69,2025-01-31,Nor box simple matter.,-3791.29,Debit,45900.14,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
35b344cbeecd4135b400ea8fca97e4e1,a23c218a96494970bb46953d109a3f69,2025-03-19,Today near magazine final position lose major.,-2075.11,Debit,43825.03,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
b83323800c31491ebbcdc2f746927309,a23c218a96494970bb46953d109a3f69,2025-02-05,Management Congress also feeling everybody history successful forget.,-3717.28,Debit,40107.75,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
6a23d8987fc1493985e7cca8d3182291,a23c218a96494970bb46953d109a3f69,2025-03-01,Sound human go age cultural indicate local.,1524.73,Credit,41632.48,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
3e917115f8934d36891817738a61a8d4,a23c218a96494970bb46953d109a3f69,2025-01-05,Owner identify much.,-3015.8,Debit,38616.68,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
023fe38c03c94181983432e2682ed5c3,a23c218a96494970bb46953d109a3f69,2025-02-15,Reason usually institution throw.,-4385.21,Debit,34231.47,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
9638059c96a949bf9460ee93bdba0e80,a23c218a96494970bb46953d109a3f69,2025-05-02,Myself under clearly treat man.,4074.0,Credit,38305.47,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
09f224ae489240a5a4b07aaf47589059,a23c218a96494970bb46953d109a3f69,2025-05-03,Art property beyond where.,-4268.17,Debit,34037.3,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
ca1df7fcb4bd49e1acde3e21a69bb089,a23c218a96494970bb46953d109a3f69,2025-03-29,Company son provide president attorney.,2163.28,Credit,36200.58,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
0deb99022f4f4f3ebaef2937937af38c,adf03f9d780d42f69b74343dce817ec5,2025-03-25,Add special office standard.,-3591.88,Debit,46408.12,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
e0096b85eb9f4d80926d9595cda26467,adf03f9d780d42f69b74343dce817ec5,2025-02-03,Direction perform play effort.,1751.36,Credit,48159.48,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
f269d8f7eba940b5b4aa0ceb168809a0,adf03f9d780d42f69b74343dce817ec5,2024-12-17,Give price baby big exist.,-2833.94,Debit,45325.54,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
ad1a6d12eb2442109d3373e49715406c,adf03f9d780d42f69b74343dce817ec5,2025-03-11,Read suffer give where community capital sport.,4643.12,Credit,49968.66,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
9a4eae04c13f4c059fa5316c62608d11,adf03f9d780d42f69b74343dce817ec5,2025-02-05,Successful across front matter box spring institution.,2388.59,Credit,52357.25,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
d6b39e52a600439a82b835f04008aea3,adf03f9d780d42f69b74343dce817ec5,2024-12-13,Even play different look.,3487.66,Credit,55844.91,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
22acaef7e8bf4dc4bf5cd795f2b995ec,adf03f9d780d42f69b74343dce817ec5,2025-02-08,Short toward capital.,1622.15,Credit,57467.06,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
e37bedfe2b6e4dac9c774dea3fae6d83,adf03f9d780d42f69b74343dce817ec5,2025-01-01,Great couple Congress end born.,-4060.64,Debit,53406.42,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
e332aab26d9140139a219afbd6324bd2,adf03f9d780d42f69b74343dce817ec5,2025-02-19,Wonder attorney and management.,3342.19,Credit,56748.61,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
1c284a996ade4e3c8c8dfa176d993a0b,adf03f9d780d42f69b74343dce817ec5,2024-12-17,Cultural doctor south yard federal discuss ever.,4346.76,Credit,61095.37,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
059bde56400b4246ae26c107fdd1dda3,8b187b1b850a4b3e9c2f071ce792222b,2024-12-29,Move look herself heavy dinner.,796.24,Credit,50796.24,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
7f7137dae8ee454c834bdb53d2621547,8b187b1b850a4b3e9c2f071ce792222b,2025-03-04,Position by must share particularly record laugh.,-252.63,Debit,50543.61,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
94972ac0415b4996a1fe9cb2c2bf255f,8b187b1b850a4b3e9c2f071ce792222b,2025-01-03,Beat answer share test Democrat federal.,-1352.35,Debit,49191.26,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
35dc34622ac247b4ac52bc414150b0f0,8b187b1b850a4b3e9c2f071ce792222b,2025-02-26,Dinner test trade value perhaps suffer.,-654.98,Debit,48536.28,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
d2f066c5ce7141b391321a96f2310628,8b187b1b850a4b3e9c2f071ce792222b,2025-02-12,Give possible range none important situation.,-973.64,Debit,47562.64,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
cdf6b6910faa4e58b4258b02c4c73e07,8b187b1b850a4b3e9c2f071ce792222b,2025-05-29,Loss maintain travel clearly usually.,-932.8,Debit,46629.84,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
c8ce3ed2db854019a2ba65fbb0e4fdeb,8b187b1b850a4b3e9c2f071ce792222b,2024-12-16,Doctor card continue.,1072.56,Credit,47702.4,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
3c3241d4ca09445aa151133986a2a218,8b187b1b850a4b3e9c2f071ce792222b,2025-04-09,Name best land.,-1223.72,Debit,46478.68,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
2c913ed8c47a4ed0bcd2b643481ef7ea,8b187b1b850a4b3e9c2f071ce792222b,2025-04-01,Country box risk threat stuff.,-3052.29,Debit,43426.39,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
52b74fbda1a74505a70841f9ab4dcc20,8b187b1b850a4b3e9c2f071ce792222b,2025-01-02,Maybe ahead lead present spend.,-4839.22,Debit,38587.17,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
3d4f7200575b4668aa59ee15d2c7d924,6ad9054d4e5440a29ed7adf42b40ff67,2025-05-01,Them choice author finish.,2134.0,Credit,52134.0,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
def115c47b74421f941266e58082c6d0,6ad9054d4e5440a29ed7adf42b40ff67,2025-03-28,Bed treat record form painting.,-3385.23,Debit,48748.77,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
bba4cf36941b45fbb8e83f58c737e131,6ad9054d4e5440a29ed7adf42b40ff67,2024-12-18,Marriage indicate join doctor go nation.,4449.76,Credit,53198.53,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
178c2eec04104354b09332768e756e7d,6ad9054d4e5440a29ed7adf42b40ff67,2025-03-07,Each result measure mention.,-1201.38,Debit,51997.15,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
840bd29190ea48549797ed9f8801eb47,6ad9054d4e5440a29ed7adf42b40ff67,2025-02-11,Ability production opportunity thought how institution simple.,-3037.23,Debit,48959.92,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
31267ec548074f488bb6aadff67b441b,6ad9054d4e5440a29ed7adf42b40ff67,2024-12-13,Particular both both decide lead.,1241.43,Credit,50201.35,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
a3158a3d438241238b0f7d6ef84f20cd,6ad9054d4e5440a29ed7adf42b40ff67,2025-05-17,Plant professor event to from.,-3177.01,Debit,47024.34,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
8c6433869ead42ecb42b566f356f2274,6ad9054d4e5440a29ed7adf42b40ff67,2025-04-03,Later kid recent enough during sea increase.,794.55,Credit,47818.89,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
ee3c406836914ab19fe88508e37967dd,6ad9054d4e5440a29ed7adf42b40ff67,2024-12-31,Different own agree sing end.,-2561.23,Debit,45257.66,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
fd1aba548f6f45d79338a683f7105ce7,6ad9054d4e5440a29ed7adf42b40ff67,2025-02-11,My business face my baby.,2034.2,Credit,47291.86,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
b17de2971e834da78d55c15a782d5fa3,b56dc8f03215436eb7e06809159637d9,2024-12-13,Music method space pick meet we myself.,-4787.49,Debit,45212.51,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
dfb0bee24062404ea2044f075c939d6b,b56dc8f03215436eb7e06809159637d9,2024-12-19,Newspaper green create color.,-2154.86,Debit,43057.65,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
986797ca5c6845bb8fd2da3a1d652ea1,b56dc8f03215436eb7e06809159637d9,2025-05-27,Each foot firm oil.,-2567.53,Debit,40490.12,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
f2d9db5264df4850b44190ff36f1dfef,b56dc8f03215436eb7e06809159637d9,2025-03-15,Us cause want paper begin factor staff safe.,2622.63,Credit,43112.75,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
8908371a80b5451c8c1418dd3ba06e88,b56dc8f03215436eb7e06809159637d9,2024-12-27,Card art population his century two.,-71.58,Debit,43041.17,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
8f3a9e68eb984e22ab873412b8ebb006,b56dc8f03215436eb7e06809159637d9,2025-05-18,Win specific story quite.,867.44,Credit,43908.61,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
ce84b100221b4fed9792445a032d5f94,b56dc8f03215436eb7e06809159637d9,2025-03-16,Increase east change.,4078.73,Credit,47987.34,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
f6a6ee44e0d8423c83fb8e1fea61491a,b56dc8f03215436eb7e06809159637d9,2024-12-11,Minute end what degree Mr.,-4628.58,Debit,43358.76,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
1791fb8d20684269a1be63903cfd0aad,b56dc8f03215436eb7e06809159637d9,2025-05-22,While within while he say federal.,-4038.17,Debit,39320.59,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
fcd3268f4c8e49b197843ad56e5396a4,b56dc8f03215436eb7e06809159637d9,2025-05-01,Position difficult keep rest.,-1030.35,Debit,38290.24,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
fb1ce7c560054226be29d7cf49816c75,5beaace9e1464343bb45b9aa722c34c8,2025-06-01,Crime only child light agreement let.,-809.41,Debit,49190.59,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
7002e3d135b643139063cbc00b8e7907,5beaace9e1464343bb45b9aa722c34c8,2025-05-05,Main still must yes billion former improve.,39.19,Credit,49229.78,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
7f19a6478bbe48e2be7ca336dedaa2eb,5beaace9e1464343bb45b9aa722c34c8,2025-01-16,Politics method store likely as protect.,-986.74,Debit,48243.04,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
49c0676524114dd5bb389407051a4360,5beaace9e1464343bb45b9aa722c34c8,2025-04-16,Stand want rate field always rather.,718.21,Credit,48961.25,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
591c701acbfe4bc3958aa16a47e5f57c,5beaace9e1464343bb45b9aa722c34c8,2025-02-09,Court because wall stop ever rest chair.,1694.25,Credit,50655.5,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
c078845046fd4e73b0597503aa5b1428,5beaace9e1464343bb45b9aa722c34c8,2025-01-06,Couple those half individual describe energy.,4097.35,Credit,54752.85,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
3eda1d9492cb47a1bd5fa387d88cf152,5beaace9e1464343bb45b9aa722c34c8,2025-01-17,Energy interesting so degree support reduce ask.,-442.86,Debit,54309.99,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
e03ffee07ed94f3aa03b0080a468d7ee,5beaace9e1464343bb45b9aa722c34c8,2025-04-17,Write scientist example hour.,4185.14,Credit,58495.13,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
bbc3d964c34e4d9786164ff648ad0012,5beaace9e1464343bb45b9aa722c34c8,2025-03-27,Nature free even every place.,-2793.43,Debit,55701.7,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
9e3d44a1cfe9450f84794b5752aad026,5beaace9e1464343bb45b9aa722c34c8,2025-04-17,Herself follow necessary newspaper several.,76.0,Credit,55777.7,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
8e2ac36ff9554c059a4c61ba68d64977,804dc92f8b0f44c597695d3c687ccbd3,2025-05-17,Try phone name general always product.,-1418.43,Debit,48581.57,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
f696311a1de1462a993d79c8f090cef8,804dc92f8b0f44c597695d3c687ccbd3,2025-05-12,Budget discover expert.,1001.23,Credit,49582.8,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
d8a9a72d17a94d34822a841a08faf088,804dc92f8b0f44c597695d3c687ccbd3,2025-02-25,Create carry own rise very.,-2163.12,Debit,47419.68,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
689c3337a35842c8b24ddd93139c001d,804dc92f8b0f44c597695d3c687ccbd3,2025-05-16,International recently service mission arrive give.,-280.06,Debit,47139.62,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
4e835e97b37c4d55b53f63c3dbc24c0b,804dc92f8b0f44c597695d3c687ccbd3,2025-03-02,Girl beyond water.,3182.02,Credit,50321.64,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
22caeeeddd7c475093ec4c0189b3c823,804dc92f8b0f44c597695d3c687ccbd3,2025-01-30,Able enjoy he discover daughter age.,-2575.34,Debit,47746.3,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
67b1f17901fc4308a1ed0a3a620a38d0,804dc92f8b0f44c597695d3c687ccbd3,2024-12-28,Expect yet however size least artist.,4241.27,Credit,51987.57,,system,2025-06-08 17:17:13.573057,system,2025-06-08 17:17:13.573057
3aab8c8ef91344ad87e768f28925019a,804dc92f8b0f44c597695d3c687ccbd3,2025-03-28,Research fill may write federal issue.,-1126.61,Debit,50860.96,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
f378aa32ee3c47a0956757077cae1b46,804dc92f8b0f44c597695d3c687ccbd3,2025-04-08,Five positive loss really yeah list.,1787.79,Credit,52648.75,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
fa9f27fe09394ef3912dc305a218536d,804dc92f8b0f44c597695d3c687ccbd3,2025-06-03,College thousand story listen hand development family.,3123.13,Credit,55771.88,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
f15f4f66070d47bea4da51d802377542,f603129501d24640a9af91f390289e7d,2025-05-16,Foot their deep else feel.,3765.96,Credit,53765.96,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
25d9dcae230d4368ace754dae8c0a136,f603129501d24640a9af91f390289e7d,2025-02-02,Deep edge large impact.,4424.11,Credit,58190.07,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
3ff20d30ef8545c4b7fe2448f2c10c65,f603129501d24640a9af91f390289e7d,2024-12-22,Protect item rest group project Congress.,1926.73,Credit,60116.8,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
11de532af5ec427a9b8b6e070220b974,f603129501d24640a9af91f390289e7d,2025-03-07,Close southern appear.,-923.32,Debit,59193.48,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
8ab204eb22b744ffaeaf360f97e078cd,f603129501d24640a9af91f390289e7d,2025-01-27,Offer explain last a.,-3537.47,Debit,55656.01,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
389cfa1b945d4ed9a068a82979bc6535,f603129501d24640a9af91f390289e7d,2025-02-28,Glass building wish.,-3580.13,Debit,52075.88,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
78e3c76741714acc9b352cf6e129b292,f603129501d24640a9af91f390289e7d,2025-04-02,Address yes view ball figure suggest hit everybody.,387.26,Credit,52463.14,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
6191da0331fd4f0c86d445de4f68a51f,f603129501d24640a9af91f390289e7d,2025-01-08,Able star face speak laugh method which.,3583.11,Credit,56046.25,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
a9643c33869d4639b1df8c182bbbabbf,f603129501d24640a9af91f390289e7d,2025-02-01,Particular mouth hold table high course common network.,4016.42,Credit,60062.67,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
f1ef52ef317148c0b3ed6a74b7495cbb,f603129501d24640a9af91f390289e7d,2025-03-26,Cost cup order player evening wear.,1698.11,Credit,61760.78,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
e39f85fb68364b66942e2e0bf85aa99d,82e8790420f641e6992549279cc4fe4c,2025-05-31,Vote by maybe most why.,-4973.86,Debit,45026.14,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
f70c6681f99c454684d16596b55a2e1f,82e8790420f641e6992549279cc4fe4c,2024-12-18,Weight matter magazine never.,1892.06,Credit,46918.2,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
c1cd2b3e349c42bd928f43017bfb44fd,82e8790420f641e6992549279cc4fe4c,2025-06-03,Expert great support goal box minute.,1578.29,Credit,48496.49,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
7e99442729c94d79a3ee2bb95d2433f5,82e8790420f641e6992549279cc4fe4c,2024-12-20,Sound probably no speak his.,461.04,Credit,48957.53,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
ee86c307f2bf43aa9acc0efb8daf051d,82e8790420f641e6992549279cc4fe4c,2025-03-23,Crime seek receive.,-4503.71,Debit,44453.82,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
5f0a6416daa74786bd28c64c3fba8095,82e8790420f641e6992549279cc4fe4c,2025-03-04,Learn table today score need of.,1665.4,Credit,46119.22,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
791547f095174b66a8f31d2f74122e1e,82e8790420f641e6992549279cc4fe4c,2025-03-19,Effort air enough seek management today environmental.,2899.11,Credit,49018.33,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
03b3017abfe948d2a974dd06926a444e,82e8790420f641e6992549279cc4fe4c,2025-06-02,Set guy community soldier company.,-4139.84,Debit,44878.49,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
d3f5501adb43470daea6087cb252ba30,82e8790420f641e6992549279cc4fe4c,2025-03-14,Chance against run mind trade increase raise.,594.78,Credit,45473.27,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
6e739cdefc0e4e70a36c27d313d9d388,82e8790420f641e6992549279cc4fe4c,2025-05-03,White be eye from great amount movie.,-2201.97,Debit,43271.3,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
67730adb7e994461a4bfd4019022192a,838ba59cecfb4e09b008a0a7473a32f2,2025-05-10,Outside tend some research role such mind.,-44.93,Debit,49955.07,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
1fa3bb85dd394c2c9c94d4d7f49fcf87,838ba59cecfb4e09b008a0a7473a32f2,2024-12-24,Team success rule chance who.,-993.56,Debit,48961.51,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
b35510435f3f4d29a0c988afc70fd84f,838ba59cecfb4e09b008a0a7473a32f2,2025-05-25,Avoid simple allow cup arm someone.,-2970.82,Debit,45990.69,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
dbc1456969de404f8590148f4823c46e,838ba59cecfb4e09b008a0a7473a32f2,2024-12-12,South hour sport bit laugh.,3791.08,Credit,49781.77,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
5e626c9e446847008487e405f8d51ae1,838ba59cecfb4e09b008a0a7473a32f2,2025-04-09,Back law notice hundred him work culture.,2254.91,Credit,52036.68,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
01edbff29f224d9d9b7351617052b043,838ba59cecfb4e09b008a0a7473a32f2,2025-02-21,Action never able five month beautiful course main.,-1797.32,Debit,50239.36,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
38d8566adb9d480d9dc86c4f46ec6c40,838ba59cecfb4e09b008a0a7473a32f2,2025-04-14,Ago page take customer exactly report people.,3450.16,Credit,53689.52,,system,2025-06-08 17:17:13.588571,system,2025-06-08 17:17:13.588571
