id,bank_account_id,date,balance
43e319a9206e4a85bf7ec62107158eb4,78d899caf6174ad2befd78b37dfc4c0d,2025-05-11,95915.74
316b20ddf4684bb593e5442ee3c2da2c,d3f2cd8a86124dc39e1373594ac54d01,2025-06-08,45922.54
a2645e9e39a04dd8853887a4ac0cad52,d3f2cd8a86124dc39e1373594ac54d01,2025-06-01,98175.72
66863dfb0a3349b39fe6d00f48c67fc1,d3f2cd8a86124dc39e1373594ac54d01,2025-05-25,96943.51
de4cf9139de44e4f9121c1e4c5a7251c,d3f2cd8a86124dc39e1373594ac54d01,2025-05-18,13749.22
8786c55f955e4946943b4ebf39542fbb,d3f2cd8a86124dc39e1373594ac54d01,2025-05-11,62161.46
d250555b9f834b7793f35c3a75c4ce2a,2bc0cbde5bd7432faddee13e0e1a58d5,2025-06-08,33145.81
d33bd0c7e62d4a02a12ef4e6a0abf12a,2bc0cbde5bd7432faddee13e0e1a58d5,2025-06-01,17508.84
bfabe74340dd49afa0d711332bffa01a,2bc0cbde5bd7432faddee13e0e1a58d5,2025-05-25,55240.88
90e7fb9955dd4cdbbae6812a393bba0e,2bc0cbde5bd7432faddee13e0e1a58d5,2025-05-18,75580.94
5411920ce70b42a9a84cb3d9cb137929,2bc0cbde5bd7432faddee13e0e1a58d5,2025-05-11,55455.35
e9cd4bdb8df94bfbae8bff44b11d1c64,d5761022615e457aa42f7507fcbcd5f5,2025-06-08,49208.64
3200dd0dac694f02a55b22a9a73a8caa,d5761022615e457aa42f7507fcbcd5f5,2025-06-01,96664.31
87d6d4889822486587177a5860999317,d5761022615e457aa42f7507fcbcd5f5,2025-05-25,33362.68
417b3ddb70c54bfd86c77dccde980a33,d5761022615e457aa42f7507fcbcd5f5,2025-05-18,13174.94
2d1276d881a44dc39838165760433f73,d5761022615e457aa42f7507fcbcd5f5,2025-05-11,91052.2
112fd9faa0344608a7e66d24b5f5b102,54d561985578419cbe9c73686e91d907,2025-06-08,39630.6
70d4fd937bb848b997993a14df6fabff,54d561985578419cbe9c73686e91d907,2025-06-01,85689.79
d209092663d94ab691bfc6fe7c6c2e49,54d561985578419cbe9c73686e91d907,2025-05-25,48827.37
fa63e4ef14ee456397b3301d2c154dd9,54d561985578419cbe9c73686e91d907,2025-05-18,22108.35
2f7bfd188da94b6ba18bb8150ea006b1,54d561985578419cbe9c73686e91d907,2025-05-11,56334.1
32c2f57b1ae3487abe258fac7be6f99f,717867faa93b461ab30562018ae22b00,2025-06-08,54292.33
6b640e0070054a04a27de8ab4f8399a7,717867faa93b461ab30562018ae22b00,2025-06-01,55779.32
fe047e92d4d6456db3a88129ee0d2ec8,717867faa93b461ab30562018ae22b00,2025-05-25,55940.54
184ca72970f743cabca77e391a1cd852,717867faa93b461ab30562018ae22b00,2025-05-18,75520.47
4aafb491072e447e8f64066080afbfeb,717867faa93b461ab30562018ae22b00,2025-05-11,44282.53
3ed989d8c29943c485577724e84dedc8,7dffdf1ebb804b659729ef5cccc1d25b,2025-06-08,48301.12
67da18104dbb4904a8fdff99a395c982,7dffdf1ebb804b659729ef5cccc1d25b,2025-06-01,98428.25
e5784bd0cb5b43e2b9dfb5e55128d1f6,7dffdf1ebb804b659729ef5cccc1d25b,2025-05-25,97898.14
20b2cbd64b514ea8a9aa5c382343fffa,7dffdf1ebb804b659729ef5cccc1d25b,2025-05-18,66109.63
bcf611651c7f49e9bfac349eb39295a9,7dffdf1ebb804b659729ef5cccc1d25b,2025-05-11,31388.95
e47d467d30c64a32ad2b7e3fb85ef181,349f4e2d7346413795ed55fedc5ef230,2025-06-08,28540.32
17dc2f674f2e4faea55a48df91e1242b,349f4e2d7346413795ed55fedc5ef230,2025-06-01,69310.17
97aa7e817be44e4b8bcbe029de0dd82b,349f4e2d7346413795ed55fedc5ef230,2025-05-25,14722.01
98c6117e88e8419ca9ad5d23ce788605,349f4e2d7346413795ed55fedc5ef230,2025-05-18,68243.89
90946ec4c4e94de5a36c556c198c7d41,349f4e2d7346413795ed55fedc5ef230,2025-05-11,89654.42
82102b6041544bf2af0bcc95f610f033,54a9f8fc231141569f6a1b6cfc471916,2025-06-08,22424.69
b68a0b338f5a47ea956d8e9d90951db0,54a9f8fc231141569f6a1b6cfc471916,2025-06-01,63242.04
6855a322d46845d8bdeb6924ac303ea6,54a9f8fc231141569f6a1b6cfc471916,2025-05-25,89624.88
71e713afeaaa4b1e80a386d0ec217db5,54a9f8fc231141569f6a1b6cfc471916,2025-05-18,99306.11
4f2b22133f0247b28fffb2c0efee7956,54a9f8fc231141569f6a1b6cfc471916,2025-05-11,81942.79
c2ba09a184494f73badf435425d5a87f,369f73a5ba1c421ca9a3436166b446be,2025-06-08,88132.25
617b278b07054d69a43b675266858f2a,369f73a5ba1c421ca9a3436166b446be,2025-06-01,60041.13
94d6179ba7bf4a839bfc7db0ff00d6de,369f73a5ba1c421ca9a3436166b446be,2025-05-25,10820.94
e436a205f6b343e09e8923e11ae5d47e,369f73a5ba1c421ca9a3436166b446be,2025-05-18,35149.8
f05285d9cc444575a2ddaa6ea2af2efc,369f73a5ba1c421ca9a3436166b446be,2025-05-11,84763.71
a346f0fd86f7437d8ba752be4cf1a9a8,fe582ff24a7a4a9e85deb76bdd497f14,2025-06-08,34938.48
f017f54b1f774425b60c95078e13b674,fe582ff24a7a4a9e85deb76bdd497f14,2025-06-01,77791.26
cf1f8b36868d4e92925a33a048be6dc8,fe582ff24a7a4a9e85deb76bdd497f14,2025-05-25,91229.57
45129b85f936470b8ee4120ba7aefa16,fe582ff24a7a4a9e85deb76bdd497f14,2025-05-18,17167.73
7c05bd0835794a51bcd5f995a53bac4d,fe582ff24a7a4a9e85deb76bdd497f14,2025-05-11,61967.61
947f9f3a7dc047d2a3ad50f005a1d13c,3e8e250d45594da6b8e0140cc9a52840,2025-06-08,11388.14
264b37f19c09457bab002ed2cdd31c40,3e8e250d45594da6b8e0140cc9a52840,2025-06-01,55804.58
9f58a642aff04f37a1d99bd638b819c1,3e8e250d45594da6b8e0140cc9a52840,2025-05-25,28658.31
1647d2fdd8234087b931394cf3683fd1,3e8e250d45594da6b8e0140cc9a52840,2025-05-18,20912.79
3dc794f73d6e41389a626a7f0c7aceb7,3e8e250d45594da6b8e0140cc9a52840,2025-05-11,74892.79
c9f3bb5f57864b7fbb33d3af5bfa96bb,11d46d952cd447f999404186310bc1a2,2025-06-08,33071.59
f844e7ba96c74387977a10efee5d0379,11d46d952cd447f999404186310bc1a2,2025-06-01,99530.02
c6272e02c7ee40a5b752e8c36f5866c4,11d46d952cd447f999404186310bc1a2,2025-05-25,62817.71
1ff98e67eeb54678b405f74506370ceb,11d46d952cd447f999404186310bc1a2,2025-05-18,99129.56
d72a32006ec94ff893269b960c2cb485,11d46d952cd447f999404186310bc1a2,2025-05-11,39038.69
284a2c6dc97649598232eb09b0438874,48dbc20e79174a42940c5d9b4e761613,2025-06-08,32130.27
6654758bd51141429a07113315653c21,48dbc20e79174a42940c5d9b4e761613,2025-06-01,25163.96
ca35a07f42814dd68332635359744391,48dbc20e79174a42940c5d9b4e761613,2025-05-25,74643.23
a2bab9171fae4b22976e7408f8e3b6bc,48dbc20e79174a42940c5d9b4e761613,2025-05-18,36086.34
12ef7ea591974260a0edfafee7a32804,48dbc20e79174a42940c5d9b4e761613,2025-05-11,16607.61
55bf4f454b024b2f80c4d1fa88e5e9ac,dc530dfcaf424563b78aa99a84d25490,2025-06-08,74016.81
674239a7adc046e2b891247727c6ea52,dc530dfcaf424563b78aa99a84d25490,2025-06-01,20983.17
4178daff719547c2a323c148785a056d,dc530dfcaf424563b78aa99a84d25490,2025-05-25,51364.13
9a23004a1eef48039b5e09dfb5cd04e4,dc530dfcaf424563b78aa99a84d25490,2025-05-18,60702.2
25bc7fd445d24b21b9f071ff454a7537,dc530dfcaf424563b78aa99a84d25490,2025-05-11,14300.17
a7d1b7bd2ee84ac39275c5eb70a41aa7,236ea2aa1e1a4d4488636f0d774c3bfa,2025-06-08,42551.85
65dc724096ac4090a0a828d2c77ba621,236ea2aa1e1a4d4488636f0d774c3bfa,2025-06-01,37686.29
28a2a6a4ad104fc787338a383f96ac33,236ea2aa1e1a4d4488636f0d774c3bfa,2025-05-25,21533.12
5061406ae2064c0e9b8c442889040754,236ea2aa1e1a4d4488636f0d774c3bfa,2025-05-18,31543.16
fabda55df1e24d5ebd78b90b8114f9c3,236ea2aa1e1a4d4488636f0d774c3bfa,2025-05-11,42256.63
ee49a209f7d444f8b5e13374378f8c8a,9f4f44c29fdf4fc4806b3e2e68a5ff76,2025-06-08,18367.82
f2e3bbf2692a40cab1554d8599b910ca,9f4f44c29fdf4fc4806b3e2e68a5ff76,2025-06-01,76187.49
709c2268d37b408eb82fe71c030bf4a4,9f4f44c29fdf4fc4806b3e2e68a5ff76,2025-05-25,52680.89
47fd1731d88f41eba0ab3ec16d2d559c,9f4f44c29fdf4fc4806b3e2e68a5ff76,2025-05-18,67564.42
5b4bbf29ad5745e6bcedda2fbe10844e,9f4f44c29fdf4fc4806b3e2e68a5ff76,2025-05-11,83806.61
69acea5a6aaf4427934d3b8c99588364,b96d6dd4686448819e0493f54b1f2b80,2025-06-08,39824.3
19896ba858c04b579d5bd414ffa9c00a,b96d6dd4686448819e0493f54b1f2b80,2025-06-01,29895.64
152483f2591247b8949cb23dc6c4d073,b96d6dd4686448819e0493f54b1f2b80,2025-05-25,69175.72
9212e8aae1bf4601a5f48794fc145356,b96d6dd4686448819e0493f54b1f2b80,2025-05-18,45445.89
ece272efe726463795e638915e7df6aa,b96d6dd4686448819e0493f54b1f2b80,2025-05-11,10704.39
da9e3e7591234e3893d2020ff92f2991,1611c362492f4771b2b08707ccb5a275,2025-06-08,60093.39
7599cd41c25d4cf2ad01918a04675352,1611c362492f4771b2b08707ccb5a275,2025-06-01,87807.83
3938e8d431074d45ac4d926fd7435012,1611c362492f4771b2b08707ccb5a275,2025-05-25,78322.53
7dca1e6356d74c2598866da22967fc28,1611c362492f4771b2b08707ccb5a275,2025-05-18,46361.09
0b1f9b5f7f1446009926a2f880dc5bd8,1611c362492f4771b2b08707ccb5a275,2025-05-11,66411.05
48d7f52ee8d644488f30d38565eb5b8f,abeb147745544f6398aa06dbe9316f89,2025-06-08,77339.32
316e917484ce47fe947071035246ad1d,abeb147745544f6398aa06dbe9316f89,2025-06-01,47248.44
2f25c0ae188344bf8b94333005e25231,abeb147745544f6398aa06dbe9316f89,2025-05-25,81970.74
31a6eb7942b54110b29f41b2497fcd6f,abeb147745544f6398aa06dbe9316f89,2025-05-18,44199.81
41b85aaa2dda4f199b85f631a6a39877,abeb147745544f6398aa06dbe9316f89,2025-05-11,69474.66
a97dad5470264746bf534c1b836a7539,2f7212a2226e462cb477bf546ffb7d8f,2025-06-08,63370.11
1553aa6bbbce40109e77242238ea84db,2f7212a2226e462cb477bf546ffb7d8f,2025-06-01,25011.91
f4ab3705798c4f87a50d206ca9687024,2f7212a2226e462cb477bf546ffb7d8f,2025-05-25,79686.85
f916e29af2544cdd8a1120c8b69f5e66,2f7212a2226e462cb477bf546ffb7d8f,2025-05-18,94533.5
3bf446fc42c644149f3c570ff13fea48,2f7212a2226e462cb477bf546ffb7d8f,2025-05-11,58131.65
08e0813fb1a04d5289aed65307bc053b,f91866b5f43347ecb5ff41b70949ade1,2025-06-08,26701.42
f852f52a4fa64ee7850ff65f6d63a8ee,f91866b5f43347ecb5ff41b70949ade1,2025-06-01,89731.54
c85e131420444ae9a98b57412426e445,f91866b5f43347ecb5ff41b70949ade1,2025-05-25,57298.34
3f3089ee4ae54079b623d4806fdf1962,f91866b5f43347ecb5ff41b70949ade1,2025-05-18,24827.47
09694ffb5b254618852b1b819356b603,f91866b5f43347ecb5ff41b70949ade1,2025-05-11,58286.92
d6a793589d5b4f25995a75dccbd723f0,34064e9be7704f7b8e7fab96ae773073,2025-06-08,10144.94
5312da6887424daea2eedfe19a0fd713,34064e9be7704f7b8e7fab96ae773073,2025-06-01,78754.76
6f0c8a33da13471d83a574975459f06b,34064e9be7704f7b8e7fab96ae773073,2025-05-25,57424.81
817e4b2ef76d4c22ac2a1c3bf2ee0591,34064e9be7704f7b8e7fab96ae773073,2025-05-18,23883.62
0f76a1066d7e4cb9ac1e5ca077679262,34064e9be7704f7b8e7fab96ae773073,2025-05-11,43616.5
4dcc062c6c4d42e78bf1e81f2d0416c1,1a21c79209c5405a8b8511ab4726c36a,2025-06-08,13756.1
e92a7777e9744f5a8786686d836476d4,1a21c79209c5405a8b8511ab4726c36a,2025-06-01,90845.0
b70e5d77b12f421bb5fd13237eebf779,1a21c79209c5405a8b8511ab4726c36a,2025-05-25,56281.53
67b46ce926df44ed8d4ae82659e7637f,1a21c79209c5405a8b8511ab4726c36a,2025-05-18,48438.45
c28b794f6fc54bfeac23ae9bbb139255,1a21c79209c5405a8b8511ab4726c36a,2025-05-11,75474.38
8d347225ba68436f88492bfcf3bbb400,fa84cb75823d4aa1b86a81ecd01d219a,2025-06-08,71335.75
464028c5a7f6476c956018a791f6c667,fa84cb75823d4aa1b86a81ecd01d219a,2025-06-01,84862.28
15dec6b141f040359f61d646cae635dd,fa84cb75823d4aa1b86a81ecd01d219a,2025-05-25,53646.26
6f81c8b440364b36ad328bf7d7ba67c0,fa84cb75823d4aa1b86a81ecd01d219a,2025-05-18,46855.38
07190ee42d4449cc91e36020857c6e9e,fa84cb75823d4aa1b86a81ecd01d219a,2025-05-11,54568.82
a6f63ff3d8bc468e8871da6d05aa957f,5df28d58b0784807b53310229806927a,2025-06-08,11662.49
66add5458dfa42118ac9ba829b918662,5df28d58b0784807b53310229806927a,2025-06-01,95418.11
0fcbb65ec10e49f59659f1b67d772e20,5df28d58b0784807b53310229806927a,2025-05-25,35068.77
f92bfd2646ae4479912f9a112c0733ec,5df28d58b0784807b53310229806927a,2025-05-18,82153.91
8b7116b36183412ea30c3fc670e49453,5df28d58b0784807b53310229806927a,2025-05-11,29692.98
18d132a47236419fb2983bdaf504f60c,e8f429ce365a402bac9ca6471dd82669,2025-06-08,97620.94
ed537d5fe2c9460f8cadf6608c0872e8,e8f429ce365a402bac9ca6471dd82669,2025-06-01,76065.94
79b7744ae10b49bb827d409bd0ee3539,e8f429ce365a402bac9ca6471dd82669,2025-05-25,61707.89
4382aa46e7db45fabd722ca87ed567ad,e8f429ce365a402bac9ca6471dd82669,2025-05-18,84785.58
11e674b1014b4a05bd95fde29859c02e,e8f429ce365a402bac9ca6471dd82669,2025-05-11,52744.95
8e8dd58551b74f519d330108e5ffccfc,e717275b4e0242a99ce7561f3164a553,2025-06-08,23190.34
3e0a8adb35184bcc9e6c81ec0b708c15,e717275b4e0242a99ce7561f3164a553,2025-06-01,30794.59
9c34fa1708534f33a056fc52dbb6b209,e717275b4e0242a99ce7561f3164a553,2025-05-25,67256.05
d30321b1000d49d19750a419f838ed98,e717275b4e0242a99ce7561f3164a553,2025-05-18,17304.49
96d8bddf03e14735971473b486204f4a,e717275b4e0242a99ce7561f3164a553,2025-05-11,52981.83
a8677f63a72d488f94ba77d2437942a7,c6dc1926a21444c98f01fe907561570a,2025-06-08,90750.08
7b515b0cd7b943ec913be72e79fb2016,c6dc1926a21444c98f01fe907561570a,2025-06-01,71531.12
c7da50003dc240dc8c3915a11893f988,c6dc1926a21444c98f01fe907561570a,2025-05-25,73820.73
ce9bdecf7947422d95fa9b648c14cd00,c6dc1926a21444c98f01fe907561570a,2025-05-18,63973.02
5a2dcee14c0f4a52af7314f6352f34cb,c6dc1926a21444c98f01fe907561570a,2025-05-11,24277.66
80f693bd180f48b4a429972801203580,474ff12687ff4f16acd372f06cb6b92d,2025-06-08,55265.17
4816d91125714d4f83c9eb19fe9bcbeb,474ff12687ff4f16acd372f06cb6b92d,2025-06-01,66038.72
e311ada205274b01a8680f05c834a5bd,474ff12687ff4f16acd372f06cb6b92d,2025-05-25,34708.42
3d44fbd1226b41ada47f4e0097f14397,474ff12687ff4f16acd372f06cb6b92d,2025-05-18,73768.38
a580cc248eea4b8ba3def86f072f30df,474ff12687ff4f16acd372f06cb6b92d,2025-05-11,96883.12
77e5e87d02fe4088a3e1e2ed47ac5bb4,d5db12a7b9b547d983323ab850cf4082,2025-06-08,17828.7
ccd8d5da534f4df09440cbe85c8c6d48,d5db12a7b9b547d983323ab850cf4082,2025-06-01,71724.81
574659fda7ba4090bb053bc41a9c4c7c,d5db12a7b9b547d983323ab850cf4082,2025-05-25,73517.87
090738f1fb824b57a4600a83d7e8c996,d5db12a7b9b547d983323ab850cf4082,2025-05-18,36201.93
0432a50c4aba40c6a0d8153e2d12ef54,d5db12a7b9b547d983323ab850cf4082,2025-05-11,57390.7
c251454287b148478ded21a905b971c0,6f648729e725416d964b5328ae34d0dc,2025-06-08,71551.38
09e5b598ed6c4eac941ed2be08e4adee,6f648729e725416d964b5328ae34d0dc,2025-06-01,98448.42
02b17c2817bd40c98f0bc3ffd5da1e47,6f648729e725416d964b5328ae34d0dc,2025-05-25,24084.13
e50e9cb308cf46e49d308d878d57a543,6f648729e725416d964b5328ae34d0dc,2025-05-18,49938.65
a7645b0a794747078d0da44ae209415a,6f648729e725416d964b5328ae34d0dc,2025-05-11,78455.16
1678ec5b62494e7cb3cb0ed5b4deafdf,6d696f8f1cf843acb8fb7d18ce468a65,2025-06-08,85512.74
6fc0f651702f45b8b6f22bc00f505e28,6d696f8f1cf843acb8fb7d18ce468a65,2025-06-01,68672.23
4cb557479ac74a80b489bef356fda7ee,6d696f8f1cf843acb8fb7d18ce468a65,2025-05-25,81091.8
7a1ce6add64c4175bf9d2aaada5dc60e,6d696f8f1cf843acb8fb7d18ce468a65,2025-05-18,65693.68
87ab5cf0536846b7aa50c67af078ab1a,6d696f8f1cf843acb8fb7d18ce468a65,2025-05-11,48196.07
eac84c41ce8b47249e4f68341499e5a2,ba4a26ef07334ce3b0d9b93696315012,2025-06-08,40118.07
aee27fd46dc24faf828c410d8a451dbb,ba4a26ef07334ce3b0d9b93696315012,2025-06-01,34139.87
0fcf1959033d4c478cc24c36985b7ec5,ba4a26ef07334ce3b0d9b93696315012,2025-05-25,46563.32
e11b82e2d95e4cae9315ccc1aa3b4af3,ba4a26ef07334ce3b0d9b93696315012,2025-05-18,80841.73
11f3ef2beee1481f92eaced6568411e1,ba4a26ef07334ce3b0d9b93696315012,2025-05-11,16474.73
2fbee6dea9cc416d8da754f41259e8bd,7ba454befbd0495289681cb77d21f02a,2025-06-08,42237.14
255c117526d34052b42e8e13ae537f95,7ba454befbd0495289681cb77d21f02a,2025-06-01,67719.35
198ee636bfe642a38250d95baee2bc79,7ba454befbd0495289681cb77d21f02a,2025-05-25,37961.25
ff76a015c9024be59f34925a6237fe19,7ba454befbd0495289681cb77d21f02a,2025-05-18,20043.31
5911fcee2b1943b09bdc86077f884242,7ba454befbd0495289681cb77d21f02a,2025-05-11,46297.23
bdc3da1d45d7425894bdf99dcb731966,4fa78d3514a24cc98b24c61d81442863,2025-06-08,57644.96
d349538ad1684b67aac95dfdd23eace4,4fa78d3514a24cc98b24c61d81442863,2025-06-01,48409.11
721a814b7bfb48f58c8fe02563afb7f5,4fa78d3514a24cc98b24c61d81442863,2025-05-25,94182.88
daa3b7b114b642dfb643ea398339bcab,4fa78d3514a24cc98b24c61d81442863,2025-05-18,10714.26
7638732eadd1454782360e416146b8da,4fa78d3514a24cc98b24c61d81442863,2025-05-11,82804.96
2ea2c5583f4f47e5a70e6a5b1883c978,9db49220829740ec8521b6e444b259d9,2025-06-08,60915.21
b14ab2e95cf74bb28965f55caad9c4ac,9db49220829740ec8521b6e444b259d9,2025-06-01,28589.04
59a71c49bb954beeba55ce3bb9160e9a,9db49220829740ec8521b6e444b259d9,2025-05-25,76275.82
234ab041bf0e4baf82f74ee169d8ff82,9db49220829740ec8521b6e444b259d9,2025-05-18,83635.88
2509f855063b45f287040b2f24a213d8,9db49220829740ec8521b6e444b259d9,2025-05-11,15492.3
3f0e76e37e954a23bc73af13060a1b09,865d47f95e8043f38c98b162013651a1,2025-06-08,19923.16
0779c031e6ae4698bc7b96d42c5c8e95,865d47f95e8043f38c98b162013651a1,2025-06-01,80585.5
42b4df62a91444b59a0f3642bfe48496,865d47f95e8043f38c98b162013651a1,2025-05-25,85341.12
11fc10844ef549299c7bf6ea19f80d40,865d47f95e8043f38c98b162013651a1,2025-05-18,17727.53
af9ffb256fbb4dd5965762ad137cf9de,865d47f95e8043f38c98b162013651a1,2025-05-11,76276.73
5da63b1e62ed4f30a94eb85ce6b8be12,623a8c27712f48f19306dd6107f7510f,2025-06-08,61804.65
1fa1de865d4a4771b17731a72fd790d6,623a8c27712f48f19306dd6107f7510f,2025-06-01,68698.69
0780960b42bd49d199faaa919df5baa9,623a8c27712f48f19306dd6107f7510f,2025-05-25,23971.04
4cc6143260234939b443c642f1b736e0,623a8c27712f48f19306dd6107f7510f,2025-05-18,92976.83
0f6c1f100e5c49c58e64ffa536b0b599,623a8c27712f48f19306dd6107f7510f,2025-05-11,23012.52
68946ecb31f84bafbab4f41af23afd99,cc2b787b47914f54bd57b479ee581b0a,2025-06-08,57189.3
b626a322697d46dc9a43fba46b52e641,cc2b787b47914f54bd57b479ee581b0a,2025-06-01,78339.21
5890b45ad1084d429d87a6d0dfe22e72,cc2b787b47914f54bd57b479ee581b0a,2025-05-25,81269.23
8def9a9963f048cab9736ca26c4cc07d,cc2b787b47914f54bd57b479ee581b0a,2025-05-18,29346.99
388b61ab03bf463d8e6683bf3a223199,cc2b787b47914f54bd57b479ee581b0a,2025-05-11,79506.4
713f563acf3e4128b6414fdf8a45b767,c847e049dedd44399cfad156e7e02ce6,2025-06-08,64018.22
667a1c9bb31c49edb2141fa27d44dc94,c847e049dedd44399cfad156e7e02ce6,2025-06-01,53163.76
3d51078c120f4a3085f11f7090557faf,c847e049dedd44399cfad156e7e02ce6,2025-05-25,46918.88
38219fb9ed7b4512b32aa16a80656c8c,c847e049dedd44399cfad156e7e02ce6,2025-05-18,14393.79
9e1829eec7aa40d7964c4cc5c309b51a,c847e049dedd44399cfad156e7e02ce6,2025-05-11,66558.66
90b7bb62cb0446afbb059e3e518a84cc,3a94304673f143709844f7c5e3dac5c3,2025-06-08,78966.3
017836f7ddff4779adf1d4c8ba0a6f28,3a94304673f143709844f7c5e3dac5c3,2025-06-01,49230.45
57a9f57e463e4779ab331e8e3675359f,3a94304673f143709844f7c5e3dac5c3,2025-05-25,72474.21
df266e91dda74e31a890290ea552611a,3a94304673f143709844f7c5e3dac5c3,2025-05-18,95942.59
89de6f59844348e6bf9f12425789638b,3a94304673f143709844f7c5e3dac5c3,2025-05-11,82401.79
413f422d71174d0c8f2b72a6ef51beef,c23102bfa1af4434bf7b8ace596589b2,2025-06-08,88682.02
a1ee3f9a8c2f4441a485b98e462f585c,c23102bfa1af4434bf7b8ace596589b2,2025-06-01,97374.55
269a6e89333e4a13b37e8916eb3401e6,c23102bfa1af4434bf7b8ace596589b2,2025-05-25,34713.49
689c62f8c1d14b958d2ffd62c9ccac01,c23102bfa1af4434bf7b8ace596589b2,2025-05-18,81427.05
d8da3fb84682455699cc3d67e4ef8898,c23102bfa1af4434bf7b8ace596589b2,2025-05-11,27688.16
08c289fea8394427bd129aace5a12fc7,083774c275b64ac38f3793e4bc238ba4,2025-06-08,37001.09
49f4ae03a1af40f09b6cb3476a8cfbd4,083774c275b64ac38f3793e4bc238ba4,2025-06-01,10450.73
b0bcbbf5ba6543169ebd413b85345586,083774c275b64ac38f3793e4bc238ba4,2025-05-25,85465.48
a57937fe72464ef38d18772c1a403039,083774c275b64ac38f3793e4bc238ba4,2025-05-18,40027.95
3da84952348e4976a2365d362978eaab,083774c275b64ac38f3793e4bc238ba4,2025-05-11,29725.62
f800fcf56b03419b8ba3c6a2480daa5a,9335db8f8848421b88f76b9918ce722d,2025-06-08,77297.59
a6d3de9b6fe244b4be5df31216d257e1,9335db8f8848421b88f76b9918ce722d,2025-06-01,43725.52
6d8461f386f1448089cec658d7bf58a7,9335db8f8848421b88f76b9918ce722d,2025-05-25,89302.99
0ddc66592bde4642bd4c47d53dfbcc11,9335db8f8848421b88f76b9918ce722d,2025-05-18,45921.87
ebe0c0d958064e978519f0d29b67df31,9335db8f8848421b88f76b9918ce722d,2025-05-11,98808.81
70f088c20b754bd39fa0f147cc06d0a3,796038a187fa417da4c1f62d6f39855c,2025-06-08,53737.33
a642a144dca14c7eba96f7cb700dabbf,796038a187fa417da4c1f62d6f39855c,2025-06-01,93568.95
d5bcfeba53c64bb198bdb7065d363d18,796038a187fa417da4c1f62d6f39855c,2025-05-25,39366.64
77a2f30983284ce397dfbb402683208a,796038a187fa417da4c1f62d6f39855c,2025-05-18,34530.91
60c2fba218064eec8faff4f2232d68dd,796038a187fa417da4c1f62d6f39855c,2025-05-11,89267.61
c7708c1bd90c411ea232f3256a370d3a,839bcd7037184ab38e78314eb87109ae,2025-06-08,41054.53
283663fff9fd48c9969550526d94bc0a,839bcd7037184ab38e78314eb87109ae,2025-06-01,62719.35
46c95eb19ec640c1afef860be2c26aa9,839bcd7037184ab38e78314eb87109ae,2025-05-25,90324.66
50fc614637fe45d39e6c9a5d86cb91e1,839bcd7037184ab38e78314eb87109ae,2025-05-18,13681.26
6b57370912414ab09f1eb3d06be38874,839bcd7037184ab38e78314eb87109ae,2025-05-11,90147.78
d088c0e2b3b643069017a84d271a4171,ee2efb58255d4e498e66be029de102fd,2025-06-08,53610.02
7db7c1c101d14de995eb3a7579f2ac18,ee2efb58255d4e498e66be029de102fd,2025-06-01,34059.11
a3f5af440df44cc69e1083a353f23813,ee2efb58255d4e498e66be029de102fd,2025-05-25,77296.47
b4ec6ccdaa86468ab99c3ecf024e413b,ee2efb58255d4e498e66be029de102fd,2025-05-18,99150.68
88cd211c511349249e5b0ad4ad4af2c0,ee2efb58255d4e498e66be029de102fd,2025-05-11,66969.29
4d3dd5ddab4444a6abe55e3ee7c89872,6bf415c4987047d4a6b0dfb917f0a048,2025-06-08,22400.75
5962f5e5d1e74680b3cc815191f1f6c6,6bf415c4987047d4a6b0dfb917f0a048,2025-06-01,22242.97
148f3cb7706349e9b41594820793d718,6bf415c4987047d4a6b0dfb917f0a048,2025-05-25,66621.38
4cc0253c4e50473c92faf436c479fc45,6bf415c4987047d4a6b0dfb917f0a048,2025-05-18,77444.81
6467710424d44bc2aa56f428c096b0cc,6bf415c4987047d4a6b0dfb917f0a048,2025-05-11,45557.9
b076095b657a4aa8afba8e359b66d16c,0b7f944e96dc4197af860535227cc128,2025-06-08,72708.75
71fe27e69de64f288d864a67817b1779,0b7f944e96dc4197af860535227cc128,2025-06-01,81397.75
7b6ecc17059e4885b0872710ee3f2e29,0b7f944e96dc4197af860535227cc128,2025-05-25,66164.58
343f2a50d2b0421393aee906218df015,0b7f944e96dc4197af860535227cc128,2025-05-18,15666.99
f29452a749ce4f9b89d0c95b8ba793a4,0b7f944e96dc4197af860535227cc128,2025-05-11,63937.07
9afa85553e674280b4e33b0e6788ed83,a817676cf377463db2a227c80bc972b6,2025-06-08,23784.13
2b388faf8b394d5f912f0eeb9bb2a215,a817676cf377463db2a227c80bc972b6,2025-06-01,57764.41
f416808c5e2f45b1954b5eb1c7bd6f83,a817676cf377463db2a227c80bc972b6,2025-05-25,98332.15
29332f7ba93148cc96fbbfe113010a92,a817676cf377463db2a227c80bc972b6,2025-05-18,46789.12
e60e1dc19d0f497ab27bb5c31133a083,a817676cf377463db2a227c80bc972b6,2025-05-11,76499.73
a7458f6efef64e5c8667bd9b5e00899e,c5e81ba50fc84bf89ef18b1e60467f8b,2025-06-08,93293.81
1fa369e7bbed4a02bf0aa19d5954f4d4,c5e81ba50fc84bf89ef18b1e60467f8b,2025-06-01,23820.75
