id,budget_id,account_id,month,amount
1d95d2746dee4b6bb08eecd5eabeec49,8a6a9405138f4971901e31321103e42b,parking income,08,1925.0
16c272a781af4a5d8442cf8ac380ba3c,8a6a9405138f4971901e31321103e42b,parking income,09,1274.54
60dc6325a21746f88cd83ce57c95055e,8a6a9405138f4971901e31321103e42b,parking income,10,1649.85
9f10a03e80214faa80547a0a2df31a46,8a6a9405138f4971901e31321103e42b,parking income,11,3239.82
b2b35aa7da52483093fc0f220ab62eef,8a6a9405138f4971901e31321103e42b,parking income,12,670.54
fd1c27e06d3048f282abceaf08b1d65c,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,01,3409.63
c9005323b0d64cd88d1f465a5757c5a2,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,02,3190.7
c0a203c406454ff6b897a49bf34ecf11,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,03,2736.08
d1f1f085200741f382668c2c579b001b,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,04,4606.59
5b080b1486d044d6a97690c9be82e0b6,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,05,4024.97
9d52a0f33a414c7fb81cd0696b57162d,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,06,2881.35
c994c8bdede8411eabd667e2ba6c749c,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,07,2717.71
3bcf415bca90424bb09836b180649b48,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,08,1506.56
157218ceda29484680f2dad9833dd12d,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,09,793.03
f5abc627819d4b45a9346ef75a61d6d7,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,10,2584.61
bbea61c3389d42659374bc1d96dc7ba7,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,11,2475.58
9a8503f53f044826877d81972eea8ab3,8787322da91f41219a90b9cc6ca2eaf4,unapplied cash payment income,12,1041.25
ae228027b89d417db2d55647ccc26c6e,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,01,2365.59
6e4b101c7da042aba9b336e62e688a5a,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,02,3213.44
7dab050853194e9c932b3d744092fd51,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,03,3874.58
d3b65e2a3790446d8906fdd2cca79797,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,04,959.25
7fd76be4fa874198acbd85d51cd91821,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,05,4586.34
e10bedcdace64953ab93ba5108ad3c0c,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,06,4799.53
0e92cef2511c4601b73e3253b67817b6,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,07,1167.98
e1e7112593bb47f0a29b0c41ce095e14,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,08,2682.3
40e6e7b6e42c491a9600c12190b2e3a3,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,09,4786.46
df1638b24a29493ab97fa4ea91442a4a,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,10,2682.6
be34ef5f77de4340a7d8bf14c8e42b25,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,11,3069.58
1cdd0583bc544b6883d9c658b8cf3d33,8787322da91f41219a90b9cc6ca2eaf4,retained earnings,12,1617.09
acf324a043b543d8bd3fd4077a1116d3,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",01,4239.12
da20bf8055a24d5f86c5940f059ed3aa,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",02,3929.88
27d728525ca04652a48ce5829e6c80ac,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",03,2466.02
d1eda5effd754c438ae63658d9ab8335,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",04,1449.21
cbc0027f5b5941479104b86db754b628,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",05,3599.98
c6886e3595134a49840468cf0540a2bd,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",06,2819.25
94d526fffef145a3915a3af1348ab37a,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",07,3159.39
6ac53122e4fe44a19c551d61da6cac12,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",08,1800.98
ec4a38ea4a2444329545b252d5277453,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",09,3058.08
0ba7d1630b724faa8a9c6265758e7b8f,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",10,1012.72
1126fb84f18f49e4a0ecbf7c1dae8bd1,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",11,3247.46
32b15419e6f84255a0380b8e2938d838,8787322da91f41219a90b9cc6ca2eaf4,"furniture, fixtures & equipment (ff&e)",12,4131.56
2e77d21cce1d444ca95d48699f2127d2,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,01,801.48
60f3c6b4d80a4a6c882512b655c1a0a3,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,02,4201.46
26ba5e4c35fe4c2cb8f3ffc3c233e077,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,03,1688.51
aa71eb2655e2491595aee9b71356a2aa,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,04,4475.41
3c846985a4cb4d6aa204791a6d15e11e,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,05,4316.55
7b113d17f98e4fec92802de477a8f514,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,06,4800.89
665d8e2dd8bf4394aa721d30fa1a28c2,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,07,1128.05
1992034a13514059bc6d879c7274a758,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,08,1464.54
fbe597b6d2a74e10b6308f44d0c4332b,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,09,729.41
76fa6195acd2451d9d6ce9a8ee72d200,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,10,2573.34
4767fbc06a414cf4a06e41784ca53232,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,11,4568.34
9ab2a231590249a2a08c0ae078c24d9e,8787322da91f41219a90b9cc6ca2eaf4,sustainability consulting,12,4299.13
f572a0df6b67461a8b414c729801f799,8787322da91f41219a90b9cc6ca2eaf4,property improvements,01,975.61
a97e528f3d16404b996a74e7b99d8e7b,8787322da91f41219a90b9cc6ca2eaf4,property improvements,02,2348.34
76f039dc88554624b6ec2110945fd766,8787322da91f41219a90b9cc6ca2eaf4,property improvements,03,4284.62
320aa737581647c48eeadbb2ebafc879,8787322da91f41219a90b9cc6ca2eaf4,property improvements,04,3473.4
430de8b983cb43aa8f5c734772ccde9e,8787322da91f41219a90b9cc6ca2eaf4,property improvements,05,3466.69
c556db4474d14d379d1d5bfe6f5666f7,8787322da91f41219a90b9cc6ca2eaf4,property improvements,06,3338.71
9d863832cb6a4f1a95ee2c29c14a966a,8787322da91f41219a90b9cc6ca2eaf4,property improvements,07,3471.98
08d053df30b7479bb36907da1d300675,8787322da91f41219a90b9cc6ca2eaf4,property improvements,08,1667.71
5edeb463691848d0ad5b71c7a0cdd4dd,8787322da91f41219a90b9cc6ca2eaf4,property improvements,09,4323.29
441748f1240447f6979b4191af7778dc,8787322da91f41219a90b9cc6ca2eaf4,property improvements,10,4558.71
2d5bdd93f4ff46b1a38d7d7ed33ee20b,8787322da91f41219a90b9cc6ca2eaf4,property improvements,11,2955.86
dda31a5de10449908d43927ace94fe0e,8787322da91f41219a90b9cc6ca2eaf4,property improvements,12,4879.58
d6c8e5cf99744a27a577f0f323b8bb8a,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,01,876.6
def60768ad2641d08dd28737d6dc6cf1,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,02,2162.2
ceaf6e18ddde4b8f9b7f882b3d8e35c9,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,03,3658.18
6fd77e31f9f8481781a561a964a42213,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,04,3268.44
1bb538fd26bd4d25aa7e89cd5eae3ebd,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,05,2808.3
e3606aab70c9435eae79c95e9d7b8966,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,06,2770.06
9639a09c179346a7af0ee9b34b7f8643,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,07,4968.73
fa71ebf58d0b498798de8acec1e6eb8c,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,08,3131.21
b36305297ea148b18fa02d37899d205a,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,09,4553.75
fe1a15ef2942441dbdeb437589644198,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,10,4538.51
29c46bbb5833408ab64568866c27016e,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,11,875.75
9ae1c5ae1a384049a4e752a5a74ae36a,8787322da91f41219a90b9cc6ca2eaf4,capital gains/losses,12,2500.06
fe26c62ff8484726afd7a0172661e258,8787322da91f41219a90b9cc6ca2eaf4,communications expense,01,600.86
d9d7c53795e548268cb0c0d529ddf403,8787322da91f41219a90b9cc6ca2eaf4,communications expense,02,4263.26
1cda7814fa9c4f0db21e8ce4ceefabdb,8787322da91f41219a90b9cc6ca2eaf4,communications expense,03,2766.42
71961d88f6cf420798554cdc08f32657,8787322da91f41219a90b9cc6ca2eaf4,communications expense,04,3144.41
6c46635b69f0489d87a15a4272307225,8787322da91f41219a90b9cc6ca2eaf4,communications expense,05,1803.95
8415d63b96b447ff8ff85a37474c6864,8787322da91f41219a90b9cc6ca2eaf4,communications expense,06,3476.69
9cdd5287ccb7499daec406fa6a9386e9,8787322da91f41219a90b9cc6ca2eaf4,communications expense,07,637.41
9698be7bb0874ad99c5dc888e725e226,8787322da91f41219a90b9cc6ca2eaf4,communications expense,08,4191.57
034a6bcefa144bb4956af8e90f814cb6,8787322da91f41219a90b9cc6ca2eaf4,communications expense,09,817.74
38764dd9768146f48c4829f8b3186aad,8787322da91f41219a90b9cc6ca2eaf4,communications expense,10,2959.78
5ae456f366f84c93bf8d42b87cd9af22,8787322da91f41219a90b9cc6ca2eaf4,communications expense,11,2295.51
ee9d1ab208214f81a32e315280a49ae5,8787322da91f41219a90b9cc6ca2eaf4,communications expense,12,1670.16
a89749f7fa014b5f9867eaec2ac48a4a,8787322da91f41219a90b9cc6ca2eaf4,it services,01,2907.97
dcb76b3c9e8e481d98fb9477c10eb964,8787322da91f41219a90b9cc6ca2eaf4,it services,02,1223.22
3635c58cedb84a26addb12d4372e014c,8787322da91f41219a90b9cc6ca2eaf4,it services,03,1041.09
b674a186c3644270a3a99ee461d5a1db,8787322da91f41219a90b9cc6ca2eaf4,it services,04,4760.61
bd278a2cdf374bbdba9b371a16868fde,8787322da91f41219a90b9cc6ca2eaf4,it services,05,4475.49
4b5c7d3e5a8343e79b8b821cd7f45d9d,8787322da91f41219a90b9cc6ca2eaf4,it services,06,2848.76
da55847f24f74087933e753d60d948a8,8787322da91f41219a90b9cc6ca2eaf4,it services,07,3818.51
440b663edf914ae99c78599f381e3a3c,8787322da91f41219a90b9cc6ca2eaf4,it services,08,1549.12
2c147f7f099f4222a603fcef9bf9d01f,8787322da91f41219a90b9cc6ca2eaf4,it services,09,4922.85
59dac37a38e5449d856c30d29626ad3b,8787322da91f41219a90b9cc6ca2eaf4,it services,10,4876.34
1c0e02262b2a496e93f373917f968ad6,8787322da91f41219a90b9cc6ca2eaf4,it services,11,2182.1
350d25e184404c1e883e8b81004f8c56,8787322da91f41219a90b9cc6ca2eaf4,it services,12,4696.28
4c8370c6ca284f4aaf0b423d27541429,8787322da91f41219a90b9cc6ca2eaf4,property management fees,01,2925.95
edc4c2f317b949f48ab1537ee1efe600,8787322da91f41219a90b9cc6ca2eaf4,property management fees,02,777.72
ba22c7136cf846c6a0530d6a1f7871e0,8787322da91f41219a90b9cc6ca2eaf4,property management fees,03,615.62
3c2fd05754494ce480d5478554fe66f6,8787322da91f41219a90b9cc6ca2eaf4,property management fees,04,2930.43
8a57a88e6f4d4e3cac4c272ec441fd72,8787322da91f41219a90b9cc6ca2eaf4,property management fees,05,2384.54
e75543cf98694ea4b7e404a51cdeaae5,8787322da91f41219a90b9cc6ca2eaf4,property management fees,06,1940.89
8a92a4f21e904d8daf4bc20433ffe49b,8787322da91f41219a90b9cc6ca2eaf4,property management fees,07,3499.63
32f00da40e454a45b3a0b1f820c03d03,8787322da91f41219a90b9cc6ca2eaf4,property management fees,08,4229.65
7658de7eab3945ffb8846465495ee18c,8787322da91f41219a90b9cc6ca2eaf4,property management fees,09,1309.23
16db58234b784ead819c426cb2b1567c,8787322da91f41219a90b9cc6ca2eaf4,property management fees,10,1350.11
8f86e9ea290642b3b628c1940310c397,8787322da91f41219a90b9cc6ca2eaf4,property management fees,11,3035.43
206607568d094934a6a3c113b3ec4be6,8787322da91f41219a90b9cc6ca2eaf4,property management fees,12,1848.0
16453f2d7a404a35b7e6e16c56680e97,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,01,2314.53
29b47e3d5c364c7a95915c78f1d41be5,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,02,3940.74
f54f40c9df764079837365015cb4747d,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,03,3505.93
55255fb7ad8041b99d8dd5835eec931a,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,04,4703.67
0966a743b33b49f79c8b2f95df649cf9,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,05,2799.04
eee4fd18fb18461780998fa58f70de3f,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,06,2748.58
2bfd06a3af8a4250a0bad1675347cb0b,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,07,4177.14
05376acdbc0a4341a8c3a2830138829e,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,08,1716.87
522a128c07c74cfc8a93310e24b126ac,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,09,1244.07
66a5a5cb92714feba3a3719b11dd32db,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,10,3516.86
e9ad623ce36f4f129ffd24dfe772c67d,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,11,3018.6
bf547633c4ed4437893bc29596c9d4be,8787322da91f41219a90b9cc6ca2eaf4,accounts payable,12,2771.09
fd63b7cc159b4154ab861e1155fe9c2d,1119ac487e7f45b29599f1a405c42eb3,other expenses,01,3767.92
f0bdbba2e8c144beb0d8458d1eb050af,1119ac487e7f45b29599f1a405c42eb3,other expenses,02,2264.47
6011137415e44478a4194b58f33d7c50,1119ac487e7f45b29599f1a405c42eb3,other expenses,03,4744.72
218c1ea67acc444695d68176890568b6,1119ac487e7f45b29599f1a405c42eb3,other expenses,04,3516.24
b7196e8040f54890b64bc3a83e341005,1119ac487e7f45b29599f1a405c42eb3,other expenses,05,4315.7
7915141b8745461ebf815740fbbf4ee9,1119ac487e7f45b29599f1a405c42eb3,other expenses,06,3490.63
dc82b6f509974432ab8b23d8c4534a32,1119ac487e7f45b29599f1a405c42eb3,other expenses,07,725.11
91f336ae73c847e18e240623eab02667,1119ac487e7f45b29599f1a405c42eb3,other expenses,08,694.11
36f28c9e502e4f1bafd4650993190a98,1119ac487e7f45b29599f1a405c42eb3,other expenses,09,2095.89
9e446f2341c5411794e1eb3182b7efea,1119ac487e7f45b29599f1a405c42eb3,other expenses,10,3710.22
732df0b3900e4877b896a5b32afe47d0,1119ac487e7f45b29599f1a405c42eb3,other expenses,11,1663.93
e35112e3adfd4b37a044665b0c930e00,1119ac487e7f45b29599f1a405c42eb3,other expenses,12,4057.12
3a436621b3dd4ec5b752f8ba3a604c3e,1119ac487e7f45b29599f1a405c42eb3,design consulting,01,4055.52
6fbb141508c74d79be289afd244b5b8e,1119ac487e7f45b29599f1a405c42eb3,design consulting,02,2405.85
61110156111242968fc98458f0d0e5d4,1119ac487e7f45b29599f1a405c42eb3,design consulting,03,2095.75
e1b9108e1811468c8b4e0d347ca72a33,1119ac487e7f45b29599f1a405c42eb3,design consulting,04,698.1
607fda79ce0f4cf18bbabd1bb0f2828f,1119ac487e7f45b29599f1a405c42eb3,design consulting,05,4548.14
ba25a0e945fd480eae945424672e3a87,1119ac487e7f45b29599f1a405c42eb3,design consulting,06,3390.47
c833caaa819e4a42b2af61fad10ac988,1119ac487e7f45b29599f1a405c42eb3,design consulting,07,1296.63
6f490d86d17d41f5bb21b80d2db41f29,1119ac487e7f45b29599f1a405c42eb3,design consulting,08,1778.53
c31dfd446d97482b99a5fe48365799e4,1119ac487e7f45b29599f1a405c42eb3,design consulting,09,4521.93
e6bd4a981f5747c98c2adae5e1e862ff,1119ac487e7f45b29599f1a405c42eb3,design consulting,10,3609.19
5645084cdeb7420385d54cef98964086,1119ac487e7f45b29599f1a405c42eb3,design consulting,11,3011.84
31f84ad5cf624195a4638d5fbaa52329,1119ac487e7f45b29599f1a405c42eb3,design consulting,12,1999.88
bc6f330d48ae4fd19dad54e307f1422f,1119ac487e7f45b29599f1a405c42eb3,buildings,01,2198.24
efd6dddda86a40c3949eb2be36223ba6,1119ac487e7f45b29599f1a405c42eb3,buildings,02,981.54
c6a3b223a3fe4779a6a91b9efd75de69,1119ac487e7f45b29599f1a405c42eb3,buildings,03,4689.55
34c930252cff44879358a42bbc331579,1119ac487e7f45b29599f1a405c42eb3,buildings,04,3114.65
8844d02e0d724071b55a89c48bc1607c,1119ac487e7f45b29599f1a405c42eb3,buildings,05,4365.47
5c6b6a5d8da84b35906d84ca731080cb,1119ac487e7f45b29599f1a405c42eb3,buildings,06,3463.84
794a2b3f7a4948ad972a6301b6e16d04,1119ac487e7f45b29599f1a405c42eb3,buildings,07,3385.3
fe6edda4ee9340608ada8b8d26d971e7,1119ac487e7f45b29599f1a405c42eb3,buildings,08,1317.76
c2c034b8e8654973ac8d0fa1eae01d5d,1119ac487e7f45b29599f1a405c42eb3,buildings,09,3379.99
f71e5bb2e9f84e08ac7d4763ba830546,1119ac487e7f45b29599f1a405c42eb3,buildings,10,4481.45
a3251ddc534c41e7affcf147605fb1d5,1119ac487e7f45b29599f1a405c42eb3,buildings,11,4668.02
935eefc68bf64c0c89bbcc083da4b92e,1119ac487e7f45b29599f1a405c42eb3,buildings,12,3659.05
84d13078db9a491288d16441d0dfadb2,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,01,1773.68
0a22c10dc34f494682362228945f1e5c,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,02,3244.21
08810c7486e3415fbbf7f455427cb11c,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,03,2226.79
9b04cc298d39426ab131b4beafbdf427,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,04,1618.95
33604a878f804f5982dd1880deb4baa4,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,05,1691.74
9feeab7e3ca24c0c906eaf1d3f47d9d3,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,06,3253.12
39e30adf9fc0403582c39d2136a1c1d3,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,07,615.29
b0f56662dca04857a8979b201642d22d,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,08,2538.77
4c0f3dc32aaf4b8b82651a8037b17286,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,09,1905.77
357e3e33550f43f284121fb62c5b58e1,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,10,791.42
040667a01c0e4a79bac16ad95e2a970e,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,11,552.27
866b9ddf9140458ea0c29a19f8ad1935,1119ac487e7f45b29599f1a405c42eb3,surveillance monitoring,12,3023.75
b5cd60927b7b4e2e859dd6c1cfe806ba,1119ac487e7f45b29599f1a405c42eb3,legal fees,01,959.94
d2ddc738c55d4830bb340e1bdae97cf1,1119ac487e7f45b29599f1a405c42eb3,legal fees,02,1140.53
6827ce9d6feb4a18b42f0488f21f9efd,1119ac487e7f45b29599f1a405c42eb3,legal fees,03,4915.52
5daa3f4124c7434a9f85169db144584c,1119ac487e7f45b29599f1a405c42eb3,legal fees,04,2100.07
778594bd1ff049cc9b005b34b7421f58,1119ac487e7f45b29599f1a405c42eb3,legal fees,05,3920.22
8c2a1964da0544cfb944310ac22bbc48,1119ac487e7f45b29599f1a405c42eb3,legal fees,06,4214.84
ef41980eb1234bb3ad68e8687638f32b,1119ac487e7f45b29599f1a405c42eb3,legal fees,07,2329.84
1c6709e85a754e50b89d30c64b69d6e3,1119ac487e7f45b29599f1a405c42eb3,legal fees,08,2941.79
e8f3ca7c62324b41a31754e64571cf74,1119ac487e7f45b29599f1a405c42eb3,legal fees,09,1062.76
2cddba7616784211808a47002698ba50,1119ac487e7f45b29599f1a405c42eb3,legal fees,10,2761.4
f96e7ff160154ea0b1c4fddd0d5451cc,1119ac487e7f45b29599f1a405c42eb3,legal fees,11,3082.42
185d0aa49e064a999816de8f2dde5611,1119ac487e7f45b29599f1a405c42eb3,legal fees,12,4052.05
3e1a17a0bc0944718dbd318d9c071e4b,1119ac487e7f45b29599f1a405c42eb3,construction costs,01,1499.01
bc79d7c0cdf34e9693f64b484cf3d572,1119ac487e7f45b29599f1a405c42eb3,construction costs,02,2905.8
0ffd0fb8d681432594d5ab87e216b2f0,1119ac487e7f45b29599f1a405c42eb3,construction costs,03,2897.17
10bff26747b34bc4ab160e1ce373e75d,1119ac487e7f45b29599f1a405c42eb3,construction costs,04,2758.14
c145561d033a4a869fbad33cc6ef0eea,1119ac487e7f45b29599f1a405c42eb3,construction costs,05,3263.36
d9d4c6d0afe3417db265a8afe47fb6fc,1119ac487e7f45b29599f1a405c42eb3,construction costs,06,4461.5
d04f412ab7e346ba891481a2b05c9adb,1119ac487e7f45b29599f1a405c42eb3,construction costs,07,1118.57
a1856ece291a4b2090d22484ee44c202,1119ac487e7f45b29599f1a405c42eb3,construction costs,08,1663.39
b0cc7418208a456ab78f325de30ecb5a,1119ac487e7f45b29599f1a405c42eb3,construction costs,09,2657.86
0f0060c2784447c6875c4a8ef62e1f85,1119ac487e7f45b29599f1a405c42eb3,construction costs,10,4957.68
fc096732f0dc4ad0b86a6f5b6e353bc8,1119ac487e7f45b29599f1a405c42eb3,construction costs,11,3888.03
e2a93e2984114237b6433bd296f0112d,1119ac487e7f45b29599f1a405c42eb3,construction costs,12,2503.28
d300c5e1f8554dfca7465aedeb3f66f0,1119ac487e7f45b29599f1a405c42eb3,loan payable,01,3090.88
398777180d6d4b3b8a127af2834057d9,1119ac487e7f45b29599f1a405c42eb3,loan payable,02,2412.11
15ca104bc6ed4730af5b5072311f5f24,1119ac487e7f45b29599f1a405c42eb3,loan payable,03,3304.58
66b605470a10405296d58dcf9eba7495,1119ac487e7f45b29599f1a405c42eb3,loan payable,04,785.34
21ab503d23134050a16295f93b7f204e,1119ac487e7f45b29599f1a405c42eb3,loan payable,05,1849.55
0add9430d624456296d1656e21d82fdd,1119ac487e7f45b29599f1a405c42eb3,loan payable,06,1465.03
72fe4657bf5c479cae8e064a9889cd79,1119ac487e7f45b29599f1a405c42eb3,loan payable,07,4233.63
8d2fe61c0a55488cbcae72df98c28934,1119ac487e7f45b29599f1a405c42eb3,loan payable,08,3139.24
082ae6e6ba394405ab8adc317e041f1a,1119ac487e7f45b29599f1a405c42eb3,loan payable,09,3905.1
0cefb01bab9b4a2c9ef747c96dd91325,1119ac487e7f45b29599f1a405c42eb3,loan payable,10,3761.47
d8ba1a8802df474581a4742c4f731e49,1119ac487e7f45b29599f1a405c42eb3,loan payable,11,2109.86
c38951f9546942ff91cd30ab4e1c2e23,1119ac487e7f45b29599f1a405c42eb3,loan payable,12,3899.71
a64e1e8f1d444a5a9112d702dfdf6bd6,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,01,3198.61
1abac805b70c4b23a94a1893174d3117,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,02,4166.89
7f5f585d73d546babf8288202ef56f39,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,03,4993.61
acf1b52836744dc2bec012dc91de4fa3,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,04,4429.1
492fe9c8fcc84eafa400f3a48041c1ab,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,05,3716.31
dafe886d4b1648798b8e5d251cf341e4,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,06,985.82
98a08cb3e3c04fe49463e26461e42f20,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,07,1460.05
53bdf08717c64966a2cbd991d40eeba5,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,08,3738.72
acf1b711910c4bcc987b9e6fc3b5a9b4,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,09,4524.99
bd6e1dde72674076bac094507a5e8ccf,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,10,2037.78
5f9c1f89b1b54988b0d8446a23c87927,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,11,4914.56
b27f4cc9ed5d4eb9835913338048fad8,1119ac487e7f45b29599f1a405c42eb3,intercompany notes receivable,12,697.06
7b90e774564b42608fc226eef8272caf,1119ac487e7f45b29599f1a405c42eb3,parking income,01,1645.31
b397415b597842098ab8c1ddae5b8d45,1119ac487e7f45b29599f1a405c42eb3,parking income,02,3003.32
4e2050f643e24665bedb3465385424be,1119ac487e7f45b29599f1a405c42eb3,parking income,03,924.78
29da3176af0d47f083842f2b99eae7f8,1119ac487e7f45b29599f1a405c42eb3,parking income,04,1996.03
249e24b16fe14bb3b965b74e1c1b93f4,1119ac487e7f45b29599f1a405c42eb3,parking income,05,4235.26
17560f43c1174af888f6ae24998a137a,1119ac487e7f45b29599f1a405c42eb3,parking income,06,598.69
cb03e9b5f8a44caa8e6a9dbbb7e7d5cb,1119ac487e7f45b29599f1a405c42eb3,parking income,07,1245.08
2fea78b7757d4f799fc06244a964b46b,1119ac487e7f45b29599f1a405c42eb3,parking income,08,4578.93
082f5e5fd6ff4dd7832fa48f8566e7a9,1119ac487e7f45b29599f1a405c42eb3,parking income,09,1752.87
6bc1776d47a340c8b1242b2256ee4481,1119ac487e7f45b29599f1a405c42eb3,parking income,10,1859.4
c33d438ee3d54d8596baf85d3f17f8cf,1119ac487e7f45b29599f1a405c42eb3,parking income,11,1150.9
d6a55a8edd0749479eabba8283e21fcd,1119ac487e7f45b29599f1a405c42eb3,parking income,12,1060.56
71cadacbf1934370a93bd9ee7b731385,1119ac487e7f45b29599f1a405c42eb3,tenant prepayments,01,938.13
c940ecce11ba448cbecf625456eda8b6,1119ac487e7f45b29599f1a405c42eb3,tenant prepayments,02,1930.48
0965a84b8dd64ac1b6340c9305cf9b6a,1119ac487e7f45b29599f1a405c42eb3,tenant prepayments,03,642.05
56ccbae5d3cf4645940a738b030f9acb,1119ac487e7f45b29599f1a405c42eb3,tenant prepayments,04,1369.62
cadfd3da66004081820c400c148ad89d,1119ac487e7f45b29599f1a405c42eb3,tenant prepayments,05,1801.18
bc051cb614df4b1eaafd448fe57d796e,1119ac487e7f45b29599f1a405c42eb3,tenant prepayments,06,627.15
45c0d0b9aee34a8b9e899d176f1ba8a7,1119ac487e7f45b29599f1a405c42eb3,tenant prepayments,07,3052.49
2925c112791b475c8073c56e3e613710,1119ac487e7f45b29599f1a405c42eb3,tenant prepayments,08,2309.29
