id,invoice_date,due_date,property_id,vendor_id,vendor_name,amount_due,status,description,gl_account,gl_account_name,gl_class,gl_type,gltran_id
1f3f0c5286d74279b68229a5c6b1b40b,2025-06-27,2025-07-27,6f86ccdb6587431eacce5e5ead5db795,8f1f48dbfe1545aab9224ee3d7ee50d8,Howell and Sons,4790.76,Unpaid,Architecture & Design Firms invoice for Property,60215,architectural fees,expense,overhead,
edabb3e687e64870be5661840b1ce857,2024-03-13,2024-04-12,eb4235c3a65c417d981ccea9ad76839b,da2cf147d28b4750bf3f7a5d4a7ff634,Williams and Sons,8735.0,Paid,Construction Managers invoice for Property,60240,construction management,expense,overhead,3b7a1a44523c425587605e09152d3de7
3c7d6f9f6f0a4fb2acaa0f3025b633d1,2025-01-15,2025-02-14,b787cabc72cf4471ab5cf7e7d7220652,214a551cd0884d3c846517ab7a49aa0f,"Braun, Leblanc and Terry",5271.55,Overdue,Leasing Brokers & Tenant Reps invoice for Property,50125,leasing commissions,expense,operating,
5aed48b084904d13a425c84e965cce1f,2024-03-15,2024-04-14,589a3f06b32c446fa8c5b48791248c80,cb803fe228ae4f25a74eb6a0139ba2f5,Roberts and Sons,8327.67,Paid,Legal & Regulatory Counsel invoice for Property,60520,consulting services,expense,overhead,c5635570d3d040609500cc0af18054e5
2ca710b51c5e40249f289434e562ad7d,2024-08-26,2024-09-10,fdf47009b4714f9da762c21758271b2b,bc990b188e604b53985e80834f5a7548,Lamb Property Services,1718.48,Paid,Property Management Firms invoice for Property,50130,project management fees,expense,operating,17f70c18536c45beb8cf3214468f4417
2e2df78a185541eda5bc43e4db77d950,2024-09-07,2024-09-22,c3708af414d04c93a283263f18524281,3438a4dcd56c420da07956b9277d53b0,Kelley Escrow Services,9040.85,Overdue,Title & Escrow Services invoice for Property,60265,entitlement costs,expense,overhead,
94a0e5d810d94639a34dfd5d7a740eb7,2023-08-21,2023-09-05,3ead7e7aea814dc3ad70aa712ca0982f,e0b02a15d0d2491b8dbf2050822d0dd6,Perry Realty,5758.62,Paid,Leasing Brokers & Tenant Reps invoice for Property,50125,leasing commissions,expense,operating,669df023b95943d1b682308121aaa786
4c5c4d726c524d2997d5af869e05559b,2025-03-17,2025-04-16,0555e6ee4a5c47378c7899f0434c49c2,20911fd020c84418ad755257f8336d47,Lane Asset Group,3695.89,Paid,Property Management Firms invoice for Property,50135,property management fees,expense,operating,5c07b1804870468faa82106fcc8bc140
5548800776a145cb88f33bb0127191c7,2023-09-03,2023-09-18,a2285cbe4eb9443d8ff64c6927f2bff8,095a06ac320c48af88692590930ef4e4,"Cline, Lara and Martinez",5352.45,Paid,Software Providers invoice for Property,60320,technology services,expense,overhead,73e0fdaffb244566aa09b77b327ab46f
91ec21d14d5d429a8e99236b0ed92115,2024-11-02,2024-12-02,05bc072d112642fea142531f3732d557,45cab98fc1764cf68c6d61ccc2d1715a,Hanna and Sons,4693.12,Paid,Real Estate Appraisers invoice for Property,60210,appraisal fees,expense,overhead,6be14159ffe2465c904042949b8849c7
9cdaee38787648d99e4e65fb79e760a8,2025-01-31,2025-03-02,b0ba570dd1ba43c1828e8febfb7e3c73,095a06ac320c48af88692590930ef4e4,"Cline, Lara and Martinez",7231.62,Paid,Software Providers invoice for Property,60120,software subscriptions,expense,overhead,26daf0bf0fb64f43bb23f90e985fcfd5
2b9b9320f2f24599aaa773fc8f662e07,2024-05-17,2024-06-16,7119dc51e6854096b0f293eb7f8c5eb0,f462aa864f344a4787ec1ff3bb94374b,Ortiz Sustainability Group,3342.67,Overdue,ESG & Sustainability Consultants invoice for Property,60415,sustainability consulting,expense,overhead,
293eaca0845c489d80c38ac2f1584c27,2025-07-20,2025-08-19,0687eadad7804f2bb178e5e8b81c0140,54309f439eae4553a68cba8f15ff6ff4,Kirk Data Advisors,1250.79,Unpaid,Market Research & Analytics invoice for Property,60815,market research,expense,overhead,
6d9ae3dc87534114a0a6c5b3bbcdbe47,2023-08-04,2023-08-19,e7660be5536c4e47a8a022f0bd2edb59,ba86e79511f04127af279328beac5eea,Dickerson Architects,6444.8,Paid,Architecture & Design Firms invoice for Property,60220,design consulting,expense,overhead,f321af262971442b9a25fcbd12b7467b
869bad320f1a4af39dd06049d104b1d4,2023-08-09,2023-08-24,fdf47009b4714f9da762c21758271b2b,20911fd020c84418ad755257f8336d47,Lane Asset Group,7309.44,Paid,Property Management Firms invoice for Property,50130,project management fees,expense,operating,d39354c7ca504d3091f94209767f39c0
b2f34d803f904e43a823ed6a7a375874,2024-07-10,2024-07-25,80a91db642c348cf8715bba4ae06654c,b5d7335dc051465dba4538582cd33b10,"James, Hunter and Lee",1475.87,Overdue,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,
453af9bc869d40babe6e723814023c2d,2024-02-18,2024-03-19,b17b65f2c5154ec2b379033c9180ba4b,179dabbb02824d9480e318f85883c055,Beck Ltd,1719.75,Paid,ESG & Sustainability Consultants invoice for Property,60415,sustainability consulting,expense,overhead,4eab4c0ea5984df9a3dfcc6e85eeb555
560127ab568a4718bb10df53495b233c,2024-03-02,2024-04-01,fdf47009b4714f9da762c21758271b2b,8be75ee471204d47a205e23cd990be72,Evans Technologies,7262.79,Overdue,Software Providers invoice for Property,60120,software subscriptions,expense,overhead,
e519ccc99d5c40fa8fb4d7d6e471a871,2025-01-08,2025-02-07,fdf47009b4714f9da762c21758271b2b,15b503700d7b420a9ead8480bc7e9dff,Griffith Tax Consulting,2588.74,Paid,Financial & Tax Advisors invoice for Property,60515,tax preparation fees,expense,overhead,94b14026cc244c65a205a2f32c8fa3af
a8285fcf5db64e42b17b9d359c8464b3,2025-06-28,2025-07-28,47a0f02e52994751a3ca3ab530a1290f,54309f439eae4553a68cba8f15ff6ff4,Kirk Data Advisors,1275.39,Unpaid,Market Research & Analytics invoice for Property,60810,data subscriptions,expense,overhead,
c9113c499bae4e548dece25fd1536a23,2024-05-31,2024-06-30,8ff9cf5d8f654be4887965fa989ef1a4,e0ae67b5cbaf4234a8aade02ec23f9d3,Davidson Architects,1852.2,Overdue,Architecture & Design Firms invoice for Property,60415,sustainability consulting,expense,overhead,
dc5e559f3ede49c09d89dd0c04cae979,2023-08-21,2023-09-20,f1785adda02b418ab11c2e8be0bddd56,15b503700d7b420a9ead8480bc7e9dff,Griffith Tax Consulting,3849.01,Paid,Financial & Tax Advisors invoice for Property,60715,financial consulting,expense,overhead,15eb2df232b141dc9c79b71ee2962612
47ff8d309cc343e8b64a1187beb12271,2023-12-13,2023-12-28,b787cabc72cf4471ab5cf7e7d7220652,86449bcbe304481b83b2185f090c945a,Williams Capital Partners,2528.57,Paid,Investor Relations Platforms invoice for Property,60720,investor relations,expense,overhead,02203146d002488a8f19bbd1f62085a0
1a7f076c798d447882290fe98204d9f7,2024-04-22,2024-05-22,0687eadad7804f2bb178e5e8b81c0140,1d9b4f22dcc94255abfcb93e57372bef,Odonnell Escrow Services,1418.5,Paid,Title & Escrow Services invoice for Property,60620,title fees,expense,overhead,0a47aabde17e460a8bd72306be798da3
3ca5f43a5ff641b29f2bed21dd236176,2024-02-02,2024-02-17,a2285cbe4eb9443d8ff64c6927f2bff8,f462aa864f344a4787ec1ff3bb94374b,Ortiz Sustainability Group,2657.28,Paid,ESG & Sustainability Consultants invoice for Property,60420,esg strategy services,expense,overhead,46818cdd43524f25ac56d95b4001052e
c22689d5089e468eafb89b060fa4ec0a,2025-02-13,2025-03-15,e7660be5536c4e47a8a022f0bd2edb59,035673348d6345bb9477dcd63980569e,Johnson Contracting,2063.96,Paid,General Contractors invoice for Property,60235,construction costs,expense,overhead,e4590e6be9d14db582aeec7fa0131162
f3aab7d109b9429a9bf23f13f5538ff2,2024-11-03,2024-11-18,fcd7c1f4bc7a4989bcbf95f233d6372e,8be75ee471204d47a205e23cd990be72,Evans Technologies,1376.23,Overdue,Software Providers invoice for Property,60315,technology expense,expense,overhead,
279557769ccb4e96aad171a34d1551de,2024-10-24,2024-11-23,4048c193d3314cbb93aba057f43797fa,ba86e79511f04127af279328beac5eea,Dickerson Architects,2649.72,Paid,Architecture & Design Firms invoice for Property,60220,design consulting,expense,overhead,37f15ed3a8654b4492daca6dbf9678dd
a80d6e37a5894decada1ceb5a1812cf5,2024-12-15,2025-01-14,6f86ccdb6587431eacce5e5ead5db795,a3995baec42c42bba09debbdc8e84244,Fisher Title Co.,7519.48,Paid,Title & Escrow Services invoice for Property,60620,title fees,expense,overhead,168e529bb0024f1f8143d2309d4333b9
f0408510f01d4d4ab80c662c0d7acf50,2025-06-14,2025-07-14,c3708af414d04c93a283263f18524281,1b3cb7d8ac204b8496562e30f41c77bf,Reed-Baldwin,6455.54,Paid,Real Estate Appraisers invoice for Property,60210,appraisal fees,expense,overhead,c13229fc1e53472f9b407119f54abae8
f22c571502b94c409fb218e9256e5da9,2024-01-20,2024-02-04,ab97adf4517f4a39a1c91c19ab1367fe,15b503700d7b420a9ead8480bc7e9dff,Griffith Tax Consulting,8459.76,Paid,Financial & Tax Advisors invoice for Property,60715,financial consulting,expense,overhead,1ba135d0231849ed8e79db203b49e5d2
37f67f741b9f435ca5c95b1a1621340d,2025-02-23,2025-03-10,3d679e29f4e24d7c87a1f5fe767b3354,e0ae67b5cbaf4234a8aade02ec23f9d3,Davidson Architects,1598.23,Paid,Architecture & Design Firms invoice for Property,60215,architectural fees,expense,overhead,f7a3c619ef84436697854c83fe1f764e
d5e5745132e443b798777ea9a05db4c9,2024-09-09,2024-10-09,eb4235c3a65c417d981ccea9ad76839b,ee428372d0c34800b393a686cbe04929,Evans-Wilson,2564.83,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,6d6700468c024401b4d43b4d0c97e6c5
2c55dd70b9a141f48c5aa10d1629eb9f,2023-10-13,2023-10-28,3d679e29f4e24d7c87a1f5fe767b3354,45cab98fc1764cf68c6d61ccc2d1715a,Hanna and Sons,5164.92,Paid,Real Estate Appraisers invoice for Property,60530,professional services,expense,overhead,5b00c97fabc949ccbced96068b1c33e9
2da76ca366164d5da022625a073971fd,2025-02-15,2025-03-02,2395b8d0efeb4dffb04d34dbbe0245ae,8225168d726d4bf7bd6d8e5b0bc53db0,Adams Tenant Advisors,2536.67,Paid,Leasing Brokers & Tenant Reps invoice for Property,50125,leasing commissions,expense,operating,8aa725f028984c54b0c54d9b5ed30ddb
46793f4a50794e84bc4356ac14ccea01,2024-07-26,2024-08-25,a2285cbe4eb9443d8ff64c6927f2bff8,510c7f5567da49428870bbf03942f0a2,"Roy, Hayes and Stanley",3008.37,Paid,Property Management Firms invoice for Property,50130,project management fees,expense,operating,dc019f942f854d90b0429b20a774c9a3
1be8ae02d85a496f8117c91acbdbd6b7,2024-12-03,2024-12-18,d2487532722d440ca9398034ae92ec04,86449bcbe304481b83b2185f090c945a,Williams Capital Partners,3253.46,Paid,Investor Relations Platforms invoice for Property,60720,investor relations,expense,overhead,50721b8eb07d4b02841d17df17f360bb
b304ab62e06b403b81ccc7aa67541108,2023-12-08,2024-01-07,e7660be5536c4e47a8a022f0bd2edb59,5faee9fb02454e668fe6128c993761c7,Lopez Capital Advisors,7452.44,Overdue,Financial & Tax Advisors invoice for Property,60510,accounting fees,expense,overhead,
092e726ca3e64f4ba026a1f06aadd26d,2025-03-12,2025-03-27,7119dc51e6854096b0f293eb7f8c5eb0,e3761e0d12c14b9fa9ad4d7c8ab33955,Mclaughlin Analytics Group,8076.78,Paid,Market Research & Analytics invoice for Property,60815,market research,expense,overhead,5556112971394b408516da7d4d2a8b64
fc5878f8ae3a4a4d837717038b034c72,2024-06-18,2024-07-18,57e217c5387d4711815590f353ad5421,492ba58341b44a0991330276197e99fe,Howard-Young,7369.04,Paid,Property Management Firms invoice for Property,50130,project management fees,expense,operating,833b314cd4e94de4a656f3fde52fbaab
1acf5a091534466cb123f3c1720de8df,2024-07-17,2024-08-01,f1785adda02b418ab11c2e8be0bddd56,3e5a9fb6be564c61ba83a5b6ca44cedc,Dodson Counsel,2601.21,Paid,Legal & Regulatory Counsel invoice for Property,60220,design consulting,expense,overhead,5bd87974744844aaaed81d87da7c1dd9
5beef5be0f1c432e830eb3534109e737,2025-07-23,2025-08-22,a83b7e8b0fc84a089f9ee52f61a0e51a,095a06ac320c48af88692590930ef4e4,"Cline, Lara and Martinez",4321.06,Unpaid,Software Providers invoice for Property,60320,technology services,expense,overhead,
84169e20b200457097b1c8980d99ec3b,2024-01-16,2024-02-15,fdf47009b4714f9da762c21758271b2b,8be75ee471204d47a205e23cd990be72,Evans Technologies,4087.44,Overdue,Software Providers invoice for Property,60120,software subscriptions,expense,overhead,
64f9fd08b3ea42839c138c0b03556754,2024-03-10,2024-03-25,8eb85a024141495fbb3adfe0c039e8de,884cb8a5a4ec4c74a42766eaebf3b3be,Nelson IR Systems,1641.39,Overdue,Investor Relations Platforms invoice for Property,60115,communications expense,expense,overhead,
1e6c1ea50cee4b04a93dd84ba9d5e229,2025-01-05,2025-01-20,edd147456cc34963b22f00e217c031e1,15b503700d7b420a9ead8480bc7e9dff,Griffith Tax Consulting,1648.76,Overdue,Financial & Tax Advisors invoice for Property,60715,financial consulting,expense,overhead,
16970af3be014b4f95fd16b95a27656e,2024-05-19,2024-06-18,a62adeef7b324fb09be6d6e5e6bb1ce0,b5d7335dc051465dba4538582cd33b10,"James, Hunter and Lee",8719.51,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,1512e54f1bd141309628fe608e7efea7
f07dede2352246c98fecebb2fee8a75d,2024-08-09,2024-09-08,b0ba570dd1ba43c1828e8febfb7e3c73,1d9b4f22dcc94255abfcb93e57372bef,Odonnell Escrow Services,7744.3,Paid,Title & Escrow Services invoice for Property,60620,title fees,expense,overhead,1199feca63044a37b206e649014eadd1
dd7bce237efe40af89e2805ff479138e,2025-06-11,2025-06-26,770ad6e9012d4010b2a18344f718c7e0,035673348d6345bb9477dcd63980569e,Johnson Contracting,6187.62,Unpaid,General Contractors invoice for Property,60235,construction costs,expense,overhead,
e60d7fb250344c78869ec05680132214,2025-02-12,2025-03-14,cab495652c284c9da365f44746442796,035673348d6345bb9477dcd63980569e,Johnson Contracting,7358.26,Paid,General Contractors invoice for Property,50210,maintenance & repairs,expense,operating,ce5ebe230a6a47dfaa47600dd15ecb88
94936ad4336c43ccb970e3ec01dad03e,2025-05-07,2025-06-06,47a0f02e52994751a3ca3ab530a1290f,8be75ee471204d47a205e23cd990be72,Evans Technologies,5914.24,Paid,Software Providers invoice for Property,60315,technology expense,expense,overhead,e1227bf5ee8f4d729467eb1d3374fd4a
9a7113a2f59a406590aac1c51d5ba23f,2024-10-21,2024-11-20,ec8d76169b9f47968c394937e8575aac,4e15f019b495495ea6239e8ae08b44ae,Sanders Builders,4308.42,Overdue,General Contractors invoice for Property,50210,maintenance & repairs,expense,operating,
1f60b22573c5446cb6d397df34c0bf22,2024-10-26,2024-11-25,ff93ad65cf104e1287ca24cd181819e7,f462aa864f344a4787ec1ff3bb94374b,Ortiz Sustainability Group,5659.27,Overdue,ESG & Sustainability Consultants invoice for Property,60410,green building expense,expense,overhead,
00dbcc4aa13b442d86fa5e470c5dcc23,2024-05-29,2024-06-13,ab97adf4517f4a39a1c91c19ab1367fe,ec0ae30481fb45e6a33c9d0976f3cfa7,Perry Software Group,2897.56,Overdue,Software Providers invoice for Property,60120,software subscriptions,expense,overhead,
1a7576b2eb78484fb9bb9e477f24f411,2024-07-06,2024-08-05,f9a6e806e0e34f04889e8c74834e2ef2,5783da00617742a482127176f5890e9a,Sanchez Construction Management,5449.99,Overdue,Construction Managers invoice for Property,60240,construction management,expense,overhead,
b4c14dfb8ca64fa98432d8025dc6126b,2024-06-05,2024-06-20,8ae5f2dcfd0b48c985ce63f89565692d,1e7b8c6263df4c739a05831fb9296862,Howell-Jackson,1568.42,Paid,Security & Surveillance Providers invoice for Property,50240,security services,expense,operating,9d9918485c2444faa46e87f0d96ed9ff
0a0cb16ead1b4b929c13f3fa5c692916,2023-10-22,2023-11-21,05bc072d112642fea142531f3732d557,5faee9fb02454e668fe6128c993761c7,Lopez Capital Advisors,3839.1,Paid,Financial & Tax Advisors invoice for Property,60515,tax preparation fees,expense,overhead,a5701f9475d746dc89f3aba2394896f0
c155e190c6a449899c319548b179f1b4,2024-04-27,2024-05-12,b0ba570dd1ba43c1828e8febfb7e3c73,15b503700d7b420a9ead8480bc7e9dff,Griffith Tax Consulting,776.35,Paid,Financial & Tax Advisors invoice for Property,60515,tax preparation fees,expense,overhead,aaf1e86fe88a4db9a33be33044f2168a
ff404c0bd7ae4f12993824a7c141908d,2023-09-06,2023-09-21,3290f732de9d45b9a247babef046a02f,8225168d726d4bf7bd6d8e5b0bc53db0,Adams Tenant Advisors,5001.48,Overdue,Leasing Brokers & Tenant Reps invoice for Property,50110,broker fees,expense,operating,
3b7fc344726d471d8b4b73485ed1ba92,2025-06-26,2025-07-11,ec8d76169b9f47968c394937e8575aac,214a551cd0884d3c846517ab7a49aa0f,"Braun, Leblanc and Terry",7998.2,Unpaid,Leasing Brokers & Tenant Reps invoice for Property,50110,broker fees,expense,operating,
cf143b1e3d3d4042ae7609cb249a3e0a,2025-03-23,2025-04-07,a97f0ac689624571bda25f67f1ba8129,da2cf147d28b4750bf3f7a5d4a7ff634,Williams and Sons,1290.05,Paid,Construction Managers invoice for Property,60240,construction management,expense,overhead,794abce6529b43b08755ed8b5a7f191b
8546ee09ff814c8390c83faf5acc924a,2025-03-21,2025-04-20,0555e6ee4a5c47378c7899f0434c49c2,89c4bec2033443ebbe36171b120831cb,Prince Title Co.,9294.31,Overdue,Title & Escrow Services invoice for Property,60265,entitlement costs,expense,overhead,
9938c494a5164172ba8c7eeb5660b9f5,2024-08-30,2024-09-29,e7660be5536c4e47a8a022f0bd2edb59,45cab98fc1764cf68c6d61ccc2d1715a,Hanna and Sons,5940.8,Paid,Real Estate Appraisers invoice for Property,60520,consulting services,expense,overhead,7e45e9f72e23443f8882f4ddb87298a2
0c4f712b057545479cca5e8d5c6813c4,2023-09-29,2023-10-14,f8453f7be3734c6e83207fccd77edd75,4e15f019b495495ea6239e8ae08b44ae,Sanders Builders,5246.59,Overdue,General Contractors invoice for Property,50210,maintenance & repairs,expense,operating,
e5b8610737374bab96c385b7e37188c5,2024-04-14,2024-04-29,9a1c6750e43242e48993c7bed757ae85,1f4a84e04a624e379a57ec79aece62ee,"Gibson, Scott and Mueller",7749.09,Paid,Construction Managers invoice for Property,60240,construction management,expense,overhead,017747b7363e4b5d8496eec70255be40
40374abcd1354572acc90e65eeeecb32,2024-05-30,2024-06-29,31d40cce933e4e29ba710bd36504efd5,4d42af534202462dbb965f2e2863aec5,Ramirez Engineering,3696.31,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,954a7c7147e9443fbdcdee48367ee96c
66318a4a8ef24d688fc9bdd52c62511a,2025-05-03,2025-06-02,7119dc51e6854096b0f293eb7f8c5eb0,ed2309c2f90b42b480d72fc7953bd527,Jacobs Realty Management,4562.86,Paid,Property Management Firms invoice for Property,50130,project management fees,expense,operating,89fe3d4868224609bc9506c2558403d1
e42d886df749424eb569497dff5790ea,2025-06-28,2025-07-13,f8453f7be3734c6e83207fccd77edd75,537aa53bd2224cb883592b0b9c214fd1,Williams CleanTech,3928.36,Unpaid,Maintenance & Janitorial Vendors invoice for Property,50210,maintenance & repairs,expense,operating,
4b49c37b1ee349ae8e5e04f18f1f026a,2024-01-27,2024-02-26,3ead7e7aea814dc3ad70aa712ca0982f,095a06ac320c48af88692590930ef4e4,"Cline, Lara and Martinez",1348.34,Paid,Software Providers invoice for Property,60120,software subscriptions,expense,overhead,0787f9db9e0c4129829cf4fefcee816f
e29b82e382eb48d1aa6e42b4541ce328,2023-09-05,2023-10-05,c1ca754d15e2405c8b15f05797349756,cb803fe228ae4f25a74eb6a0139ba2f5,Roberts and Sons,2590.56,Overdue,Legal & Regulatory Counsel invoice for Property,60615,legal fees,expense,overhead,
2bf7d951d758472abb1286f391e5bb4d,2024-08-15,2024-09-14,becf4cd792664380833150e058c01fa4,df2e959497eb4204b514cd1df7e8c15e,Lopez Contracting,2201.98,Overdue,General Contractors invoice for Property,60235,construction costs,expense,overhead,
d0ec004348d141acac9afcf9e22b47e0,2024-10-27,2024-11-11,a2285cbe4eb9443d8ff64c6927f2bff8,e0b02a15d0d2491b8dbf2050822d0dd6,Perry Realty,2404.6,Paid,Leasing Brokers & Tenant Reps invoice for Property,50125,leasing commissions,expense,operating,2db0bb42a0fe4882bea550f20ed3b662
fe0d0643bacf431e9f2a6ad3bce6d422,2024-06-17,2024-07-17,c3708af414d04c93a283263f18524281,1e7b8c6263df4c739a05831fb9296862,Howell-Jackson,8570.49,Paid,Security & Surveillance Providers invoice for Property,50240,security services,expense,operating,9a14bd941a3e49f18fdf86e53c96c810
1b8c1cb982524c05a00ce968c4f5ac32,2024-04-09,2024-04-24,8ff9cf5d8f654be4887965fa989ef1a4,11cc511ad4b14426ad647677631e43a4,Morris CPA Group,1392.78,Paid,Financial & Tax Advisors invoice for Property,60715,financial consulting,expense,overhead,0037f9b7f1f74e0f83e6021768bba8b5
64a7972096e54443b6219d52423f1ff8,2024-04-04,2024-05-04,d7afc3d42ccf47e08b6f18a05b065e89,884cb8a5a4ec4c74a42766eaebf3b3be,Nelson IR Systems,3425.51,Overdue,Investor Relations Platforms invoice for Property,60720,investor relations,expense,overhead,
b4f5e5503a5a4237af1c756a91a9a38d,2024-09-26,2024-10-11,2395b8d0efeb4dffb04d34dbbe0245ae,884cb8a5a4ec4c74a42766eaebf3b3be,Nelson IR Systems,7619.15,Paid,Investor Relations Platforms invoice for Property,60720,investor relations,expense,overhead,0f38b7474a614e47a6292d269319f5ca
a54ee5457ba74a9f85e8ab36c61440ad,2024-11-23,2024-12-08,05bc072d112642fea142531f3732d557,5783da00617742a482127176f5890e9a,Sanchez Construction Management,7702.34,Paid,Construction Managers invoice for Property,60240,construction management,expense,overhead,c818ce37eae44cf4b26faa5addc7e2ac
f2ce6daffc094efd910ea64d4214424c,2025-05-12,2025-05-27,ab97adf4517f4a39a1c91c19ab1367fe,ed2309c2f90b42b480d72fc7953bd527,Jacobs Realty Management,1326.79,Overdue,Property Management Firms invoice for Property,50135,property management fees,expense,operating,
59bbe0d82b274ca893c7ea0aaae15bdc,2024-05-23,2024-06-22,ec8d76169b9f47968c394937e8575aac,492ba58341b44a0991330276197e99fe,Howard-Young,1423.86,Overdue,Property Management Firms invoice for Property,50135,property management fees,expense,operating,
49bceae21ff642e6beaf90c6b770d01e,2025-03-26,2025-04-25,e7660be5536c4e47a8a022f0bd2edb59,1b3cb7d8ac204b8496562e30f41c77bf,Reed-Baldwin,8342.43,Overdue,Real Estate Appraisers invoice for Property,60520,consulting services,expense,overhead,
33cbd6952feb4a70b7b3158d019da8fb,2023-09-20,2023-10-05,8eb85a024141495fbb3adfe0c039e8de,4b81025e83534a38871c43c4fba9e59b,Davis Engineering,3754.96,Overdue,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,
6de8e18bd5f9446ebdf52ffa088bdce7,2024-10-05,2024-10-20,0555e6ee4a5c47378c7899f0434c49c2,179dabbb02824d9480e318f85883c055,Beck Ltd,4123.49,Paid,ESG & Sustainability Consultants invoice for Property,60410,green building expense,expense,overhead,b5936e54f4794a548a33de97ce9ca590
32b293ff45ec407280cb2330fdc68cea,2025-05-06,2025-06-05,0687eadad7804f2bb178e5e8b81c0140,07f1bf04c66f401abe4107bd58dd052c,French CPA Group,6829.91,Paid,Financial & Tax Advisors invoice for Property,60715,financial consulting,expense,overhead,ce2c2db66b02459d8b451d864624d7d3
a42f3d9962ff4b2f9ff96f4a5aeb3e16,2023-11-03,2023-11-18,3ead7e7aea814dc3ad70aa712ca0982f,e3761e0d12c14b9fa9ad4d7c8ab33955,Mclaughlin Analytics Group,6048.32,Paid,Market Research & Analytics invoice for Property,60810,data subscriptions,expense,overhead,062b23e8d8b044f5bff6b44e4f1a2c93
a4aa8dd2557d48df8b085c08ddea1b20,2025-03-03,2025-03-18,6f86ccdb6587431eacce5e5ead5db795,da2cf147d28b4750bf3f7a5d4a7ff634,Williams and Sons,7735.92,Paid,Construction Managers invoice for Property,60240,construction management,expense,overhead,b7d2af7ac5e64c23aa4d07c6cb8dc9b6
6e9b442da6374fc09be2984eb43a662b,2024-03-24,2024-04-08,3ead7e7aea814dc3ad70aa712ca0982f,577ead65184a494d9b9ae587cc7ad7b7,Johnson Builders,6908.95,Paid,General Contractors invoice for Property,60235,construction costs,expense,overhead,2746bb265f91408f8b2fae3826fecc1d
27d90892219b40459896dfc5c210873c,2024-07-30,2024-08-29,ec8d76169b9f47968c394937e8575aac,20911fd020c84418ad755257f8336d47,Lane Asset Group,5892.33,Paid,Property Management Firms invoice for Property,50135,property management fees,expense,operating,909ccfef8e3e48d084dc90bed6c5d55f
1e759192f2cc4118af89fc0900b32c67,2024-08-23,2024-09-22,3d679e29f4e24d7c87a1f5fe767b3354,ca9ef05fe5da4f0cb4ebf65d09ae9d7f,Payne Security Solutions,9156.13,Paid,Security & Surveillance Providers invoice for Property,50220,surveillance monitoring,expense,operating,76a81b9b7de74791819a2ef491a45a8e
98e9a938df6640c981f423cc8e4e49a9,2024-06-26,2024-07-26,8ff9cf5d8f654be4887965fa989ef1a4,1b3cb7d8ac204b8496562e30f41c77bf,Reed-Baldwin,3938.16,Paid,Real Estate Appraisers invoice for Property,60210,appraisal fees,expense,overhead,bc0e046e262b4e83af0a425ec35e5743
0dc7a9c0d66a47c4b880c497afbd7525,2024-01-01,2024-01-16,9a93900714534953aef7c47af83d5d53,537aa53bd2224cb883592b0b9c214fd1,Williams CleanTech,7798.1,Paid,Maintenance & Janitorial Vendors invoice for Property,50235,janitorial services,expense,operating,b725305be86a4ec7b20653b293cf0e99
c61e2c44a65d4d6caf2c8922d6c9be7f,2025-06-26,2025-07-11,e7660be5536c4e47a8a022f0bd2edb59,1d9b4f22dcc94255abfcb93e57372bef,Odonnell Escrow Services,6972.26,Unpaid,Title & Escrow Services invoice for Property,60265,entitlement costs,expense,overhead,
e3ff97caa3b9455bb2c0be0ba960211c,2025-07-02,2025-08-01,cab495652c284c9da365f44746442796,884cb8a5a4ec4c74a42766eaebf3b3be,Nelson IR Systems,6921.31,Unpaid,Investor Relations Platforms invoice for Property,60720,investor relations,expense,overhead,
afe6f9b7f775406392c37efaa4cd0590,2025-01-22,2025-02-06,ec8d76169b9f47968c394937e8575aac,7b7d30dbc51e44d581ab1f294bb7a316,Gray Engineering,7436.5,Overdue,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,
ba74d720abd04efcaf1f6100e2637322,2024-06-10,2024-07-10,f1785adda02b418ab11c2e8be0bddd56,577ead65184a494d9b9ae587cc7ad7b7,Johnson Builders,5325.78,Paid,General Contractors invoice for Property,50210,maintenance & repairs,expense,operating,6a75287b8222426d919d917bc8b2a012
b07d9fd5640f4a149dc88d96f4e07ac1,2024-06-21,2024-07-21,7119dc51e6854096b0f293eb7f8c5eb0,da2cf147d28b4750bf3f7a5d4a7ff634,Williams and Sons,7666.08,Paid,Construction Managers invoice for Property,60240,construction management,expense,overhead,2239768fc2a642a991d2d2e420685a94
77f01f46454b43a7aa9ab403b0c63a27,2025-04-27,2025-05-27,edd147456cc34963b22f00e217c031e1,537aa53bd2224cb883592b0b9c214fd1,Williams CleanTech,6898.73,Paid,Maintenance & Janitorial Vendors invoice for Property,50235,janitorial services,expense,operating,0ecbe0ed85a6430e8cf6842b2071c966
5b53c46778274ec8ad67867c0d43d630,2024-08-01,2024-08-31,9a1c6750e43242e48993c7bed757ae85,9ae12fda28c643e38cc67d41a884ca65,Frederick Software Group,9869.95,Paid,Software Providers invoice for Property,60320,technology services,expense,overhead,278a6e260c5149d6aa5811da510c957c
