id,invoice_id,tenant_id,receipt_id,receipt_date,amount,payment_method,property_id,gltran_id,created_by,created_at,modified_by,modified_at
02c9c1842539467ab59447c69d74834a,2798841484dc4bbf9d81133777400d09,e74ca35859124ab6bbaa0946c53b93fa,15767,2025-06-23 06:53:04.399369,1641.18,Check,eb4235c3a65c417d981ccea9ad76839b,d3e52a3c7cd844b4ba3e8f9eacc715dd,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
5d4789b14993446fa0b52406602ef699,292cd438e44a4ac5ae4acfe1c3a4fa72,47ca40f1665346588089ec93bbfeede7,77222,2025-05-10 06:53:04.399369,2241.67,ACH,eb4235c3a65c417d981ccea9ad76839b,0a15c61bd39d42daa885bfe2ae53d9cc,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
3cfa2d56a9644b3ca54358535a1fd456,292cd438e44a4ac5ae4acfe1c3a4fa72,47ca40f1665346588089ec93bbfeede7,94342,2025-06-07 06:53:04.399369,1436.81,ACH,eb4235c3a65c417d981ccea9ad76839b,3089a4b58a63485e96f60e5dd2e1594c,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
942c7b13d7fb4a568340d5e14ae10e7b,eb125d5fbabc46fbb940170c003971e2,47ca40f1665346588089ec93bbfeede7,51783,2025-06-08 06:53:04.399369,1991.27,Credit Card,eb4235c3a65c417d981ccea9ad76839b,95afc0243f164c4e93d4cc72ce08e2cb,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
c9130ae69b9d4e7ebc707edccb7c5920,eb125d5fbabc46fbb940170c003971e2,47ca40f1665346588089ec93bbfeede7,72902,2025-04-26 06:53:04.399369,1623.41,Credit Card,eb4235c3a65c417d981ccea9ad76839b,0f4431bf88d04a0680271a17624cd153,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
a34bb233b1494010aa11093bd54f8079,2ce496122b824e128b1bc8e9592b9859,47ca40f1665346588089ec93bbfeede7,97462,2025-05-12 06:53:04.399369,1970.97,Check,eb4235c3a65c417d981ccea9ad76839b,d8bdc791119a45959a5dbb7f1346e6f9,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
d69abfaa12ca42c2a3e417c7c530f0a6,2ce496122b824e128b1bc8e9592b9859,47ca40f1665346588089ec93bbfeede7,88761,2025-05-25 06:53:04.399369,2782.06,Check,eb4235c3a65c417d981ccea9ad76839b,e7d45afb83484868ae5b82dfc6d3c59f,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
4e97aa4bee9e4a1d8c0a6465ab73a0ab,fb34c2a5a14f4986a1bebf1c045175ad,47ca40f1665346588089ec93bbfeede7,34057,2025-06-28 06:53:04.399369,2612.37,ACH,eb4235c3a65c417d981ccea9ad76839b,a4df80dc07f047d884afd2db8f1ddf49,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
82a8b4f25f234290ad85af2c1f776921,fb34c2a5a14f4986a1bebf1c045175ad,47ca40f1665346588089ec93bbfeede7,49758,2025-06-15 06:53:04.399369,2568.11,Credit Card,eb4235c3a65c417d981ccea9ad76839b,ef5fe6991b7b4bf0be7358f4d4e9c16b,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
8ca0b5171b954e52bf85513d932621ef,68671f4407e742488796247d3b951313,7b6b451d9a5749b39320ffda76794134,78483,2025-05-03 06:53:04.399369,1108.45,Credit Card,589a3f06b32c446fa8c5b48791248c80,f163525f98c74138a5ffdeeb440ada91,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
d8439d60caab41d3abe30c65ef02999d,68671f4407e742488796247d3b951313,7b6b451d9a5749b39320ffda76794134,38916,2025-05-19 06:53:04.399369,2546.94,Credit Card,589a3f06b32c446fa8c5b48791248c80,0ae23ee86f8b4292b018c2a34b353f65,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
5e3967466f70431f94b2cb19da42cb34,59014c016c524f80b30f3573430aa6f3,7b6b451d9a5749b39320ffda76794134,27059,2025-06-16 06:53:04.399369,1060.65,Check,589a3f06b32c446fa8c5b48791248c80,9eaa38fcd3954df4ad24642c6f83e7c3,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
8cb91195d08544bd8474d925e8d909dd,59014c016c524f80b30f3573430aa6f3,7b6b451d9a5749b39320ffda76794134,94935,2025-07-06 06:53:04.399369,2716.36,Check,589a3f06b32c446fa8c5b48791248c80,62bd1d92ee124b87b5e76381863a05de,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
dee636ad380f43d6a9232916f7905a45,a1c215682e754ca889b7af5450224788,7b6b451d9a5749b39320ffda76794134,85139,2025-05-13 06:53:04.399369,1967.75,Check,589a3f06b32c446fa8c5b48791248c80,494194c3c6dc4279ab994c992de1b0f5,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
b1fd77ab307740beb993008e8ea89c82,a1c215682e754ca889b7af5450224788,7b6b451d9a5749b39320ffda76794134,87225,2025-07-01 06:53:04.399369,2807.36,Credit Card,589a3f06b32c446fa8c5b48791248c80,5e4f38846a3b47c88f64c1ca73f2f0dc,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
f1cb106acdac4aed82797b353a7416d3,79d14d300ce747c499118de77f479e22,7b6b451d9a5749b39320ffda76794134,99956,2025-06-01 06:53:04.399369,2116.1,Check,589a3f06b32c446fa8c5b48791248c80,2f45984bced5419983a1007ad9c89ff9,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
79b45c8bec574579ad1aec21251fa70b,79d14d300ce747c499118de77f479e22,7b6b451d9a5749b39320ffda76794134,74676,2025-07-06 06:53:04.399369,1508.67,Credit Card,589a3f06b32c446fa8c5b48791248c80,cb60edb3d3f246da88cb058cb0425ffb,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
d9cf3c8ef514487ba60a2798ff4c6076,3c7573144c9f49c5b7686117048c82f0,7b6b451d9a5749b39320ffda76794134,20252,2025-05-26 06:53:04.399369,2171.27,Credit Card,589a3f06b32c446fa8c5b48791248c80,523539bfd2bb4e9684cc89454c25db2e,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
6440cb47a5e6454d8c0a89cb5b257283,3c7573144c9f49c5b7686117048c82f0,7b6b451d9a5749b39320ffda76794134,12004,2025-07-09 06:53:04.399369,1728.49,Credit Card,589a3f06b32c446fa8c5b48791248c80,e6133ed8830b447cacaec5cbe8ae8dfd,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
2781eb7b817740478ef672246540e286,24e35bdc6847429cb04e8a77bb84b393,7b6b451d9a5749b39320ffda76794134,85293,2025-05-10 06:53:04.399369,2117.13,ACH,589a3f06b32c446fa8c5b48791248c80,4694eef5ab6049cbbbbc04cd4a54de15,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
ebffcc33c39b46539a335d60ff6270f2,24e35bdc6847429cb04e8a77bb84b393,7b6b451d9a5749b39320ffda76794134,10406,2025-07-11 06:53:04.399369,2270.42,Credit Card,589a3f06b32c446fa8c5b48791248c80,b416e92e9841430b965a7b65cfd18953,system,2025-07-25 06:53:04.399369,system,2025-07-25 06:53:04.399369
2588aeb576c446e796cd65611f9cf902,310b264ebd5d4174b21223ea3d53e473,7b6b451d9a5749b39320ffda76794134,45558,2025-07-01 06:53:04.400369,1720.35,ACH,589a3f06b32c446fa8c5b48791248c80,07b4ca0a3e7449fa8c588cc0daaa0bbc,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
1892331d62a340c8a4cf4ca064c91237,310b264ebd5d4174b21223ea3d53e473,7b6b451d9a5749b39320ffda76794134,65578,2025-06-15 06:53:04.400369,1038.94,ACH,589a3f06b32c446fa8c5b48791248c80,8290cfdeafb14db2b7b451834fb1f3e0,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
82886c43a4a24d57932e2e3271c2e5bb,ef38524a757e412182769c4ed3f10d86,7b6b451d9a5749b39320ffda76794134,73615,2025-05-03 06:53:04.400369,1665.39,Credit Card,589a3f06b32c446fa8c5b48791248c80,ad084a08850b44079034ece98a330366,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
1dddae76589c4f1ca986b2e357404199,ef38524a757e412182769c4ed3f10d86,7b6b451d9a5749b39320ffda76794134,27742,2025-07-12 06:53:04.400369,2220.57,Credit Card,589a3f06b32c446fa8c5b48791248c80,b7af556d8bfd486a8c2bb34a3e6ad22e,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
c36a93e364fa4a149349db98a9505bb9,fe6467bdc4844d54a5f47f18e0b56f54,7b6b451d9a5749b39320ffda76794134,72203,2025-06-04 06:53:04.400369,2157.66,ACH,589a3f06b32c446fa8c5b48791248c80,d785470616ad48d2bc59f05af765d758,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
fcac49ed4113473ab9651ba309c99acc,fe6467bdc4844d54a5f47f18e0b56f54,7b6b451d9a5749b39320ffda76794134,24133,2025-06-14 06:53:04.400369,2825.41,ACH,589a3f06b32c446fa8c5b48791248c80,f3aa313f8f2345128e1ad251de005c03,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
438e285d2ce74d7e8ade38f347037d6a,8814fd8b6c6b4e758dd176e3a36289d1,7b6b451d9a5749b39320ffda76794134,16741,2025-05-04 06:53:04.400369,1995.61,Check,589a3f06b32c446fa8c5b48791248c80,14b61c036bc9473fb43cdc2c26d0ed17,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
688833c54d0740869c4bae9aab9aaff9,8814fd8b6c6b4e758dd176e3a36289d1,7b6b451d9a5749b39320ffda76794134,92813,2025-05-04 06:53:04.400369,1204.21,Check,589a3f06b32c446fa8c5b48791248c80,01f923d5e35b4130b83bbc72c3dc9f6e,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
13c09da9c1104892b033247660f23134,5e4aaa83482147e39408e95b216cf3f3,7b6b451d9a5749b39320ffda76794134,72458,2025-05-29 06:53:04.400369,2670.3,Check,589a3f06b32c446fa8c5b48791248c80,615da5b3458f49d8a8ed72e43cad38a1,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
b1fe177940494c65ad31286945cb7341,5e4aaa83482147e39408e95b216cf3f3,7b6b451d9a5749b39320ffda76794134,50747,2025-07-16 06:53:04.400369,1103.91,ACH,589a3f06b32c446fa8c5b48791248c80,9ff1dcf548324c0f9869a95f4d349d31,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
6bd32fcd187e44e5b7b378f27edcd8a1,9720553dc76445a4b77263ad072f2529,7b6b451d9a5749b39320ffda76794134,14041,2025-06-24 06:53:04.400369,2919.4,Credit Card,589a3f06b32c446fa8c5b48791248c80,ab111791d52a4f17a46b8edb628dc24e,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
8502fbf337e14ceb886bcf67653a9745,9720553dc76445a4b77263ad072f2529,7b6b451d9a5749b39320ffda76794134,30007,2025-06-07 06:53:04.400369,2569.42,Credit Card,589a3f06b32c446fa8c5b48791248c80,3e2b0873bcad4adabcb7e2b10b43e2e5,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
33dba3ce92b1441d9ea785a8e4fa3f5c,e0028e85ee264acb8fb9e0d853bca58d,7b6b451d9a5749b39320ffda76794134,58529,2025-05-24 06:53:04.400369,2791.1,ACH,589a3f06b32c446fa8c5b48791248c80,86e01dc7002d4516a6b5bfc705078d49,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
a9c77968628944e0975adabde3385a42,e0028e85ee264acb8fb9e0d853bca58d,7b6b451d9a5749b39320ffda76794134,79721,2025-06-30 06:53:04.400369,2028.45,Credit Card,589a3f06b32c446fa8c5b48791248c80,ed6b0ea123054c3c98be39e9171d6d63,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
5c93ec08c0bd4089a20b37751e887e13,e39e83cef15c4c1b885f0d0cb1ca7725,7b6b451d9a5749b39320ffda76794134,90750,2025-05-19 06:53:04.400369,1205.6,ACH,589a3f06b32c446fa8c5b48791248c80,5b22a9d336004e57a57368911d9ed034,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
e3b55ed739f340758972116118c4151d,e39e83cef15c4c1b885f0d0cb1ca7725,7b6b451d9a5749b39320ffda76794134,54218,2025-05-21 06:53:04.400369,2062.15,Check,589a3f06b32c446fa8c5b48791248c80,701d746533d14c5caf3c29185ff9216c,system,2025-07-25 06:53:04.400369,system,2025-07-25 06:53:04.400369
4a9ab31e532e49eeaf9a8d5d2f79d0d8,c40153f24c824d2fb2e4c7f8ce2c55d3,7b6b451d9a5749b39320ffda76794134,16662,2025-04-30 06:53:04.400876,1610.21,Check,589a3f06b32c446fa8c5b48791248c80,2661e7420e414e41835c9603997cf89c,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
df1b66cef1a44a509122c68888824c5a,c40153f24c824d2fb2e4c7f8ce2c55d3,7b6b451d9a5749b39320ffda76794134,81945,2025-07-14 06:53:04.400876,1581.13,Credit Card,589a3f06b32c446fa8c5b48791248c80,a47e3cacc25244d29b9658330be96493,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
e9df2531050342078ee9eddd54b31400,128ec3e2e1594db78874b63d1a4dbadd,7b6b451d9a5749b39320ffda76794134,81486,2025-05-23 06:53:04.400876,2633.32,Credit Card,589a3f06b32c446fa8c5b48791248c80,866820c29feb4a318c07da4d1cacec8a,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
84dc7877269b4056831734f76ab90516,128ec3e2e1594db78874b63d1a4dbadd,7b6b451d9a5749b39320ffda76794134,54613,2025-07-17 06:53:04.400876,2216.28,Check,589a3f06b32c446fa8c5b48791248c80,f5812b574c57416caec555a81e9e8c8f,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
110a1070ed384ffd88f4226bf63b8127,eb5826ee2e084561af662db4ac07219b,7b6b451d9a5749b39320ffda76794134,27222,2025-07-07 06:53:04.400876,1770.78,Credit Card,589a3f06b32c446fa8c5b48791248c80,9707183fe918418fa4d237b4318f44f5,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
03bff69255004da49266da45f8eb2db2,eb5826ee2e084561af662db4ac07219b,7b6b451d9a5749b39320ffda76794134,32713,2025-07-11 06:53:04.400876,1911.93,Check,589a3f06b32c446fa8c5b48791248c80,90c5881a51e24830af00f1c7adc9255c,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
299b5bd6f9aa43289d08b5a505fd76bb,b19990cc3aa34240b394e82b6fe099ea,7b6b451d9a5749b39320ffda76794134,69274,2025-05-04 06:53:04.400876,1880.36,ACH,589a3f06b32c446fa8c5b48791248c80,57dcb5fecbe74e98b546729afdc3571d,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
98e1bc490d6c436bba30bc7684c0a4e2,b19990cc3aa34240b394e82b6fe099ea,7b6b451d9a5749b39320ffda76794134,73391,2025-06-08 06:53:04.400876,2204.86,ACH,589a3f06b32c446fa8c5b48791248c80,698a034f6ffb42c18ad3176d648634c5,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
2719e3b1550846928d9b385808109687,1e6e41d75ffc471eb95a7298857483d5,7b6b451d9a5749b39320ffda76794134,14287,2025-07-17 06:53:04.400876,1764.28,Credit Card,589a3f06b32c446fa8c5b48791248c80,a2c6171b535945dda373cd1e09d39992,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
289a3797b1bf472eab31d84971f1b598,1e6e41d75ffc471eb95a7298857483d5,7b6b451d9a5749b39320ffda76794134,69741,2025-05-18 06:53:04.400876,2072.9,Credit Card,589a3f06b32c446fa8c5b48791248c80,9b4e55cc0ac04702a46d7421647be5fb,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
c0d64ed42cd14a6d86aa9b3637ce78a2,1c46c6facdfc446f8ba440f514789891,9f992c5e55734109903b10e22edf4cad,46812,2025-06-11 06:53:04.400876,1510.43,ACH,589a3f06b32c446fa8c5b48791248c80,cc07c6392f184e2a81515bdc2196f7e1,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
502a09876eb04fd09555bdee1e050a38,1c46c6facdfc446f8ba440f514789891,9f992c5e55734109903b10e22edf4cad,96909,2025-04-29 06:53:04.400876,1963.18,ACH,589a3f06b32c446fa8c5b48791248c80,56a172b2f0364b14a9e667530a4e9b44,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
1db83c0a352f4e238cc01e5f7a1e3357,c91ab0b493a54a5eb9d81ac04d83bf88,9f992c5e55734109903b10e22edf4cad,38782,2025-07-13 06:53:04.400876,1405.03,Credit Card,589a3f06b32c446fa8c5b48791248c80,7d357199ac0a4374bccf5bb95a953c84,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
36fb405996f64bce9e7cdde6e25fd6c2,c91ab0b493a54a5eb9d81ac04d83bf88,9f992c5e55734109903b10e22edf4cad,76875,2025-05-19 06:53:04.400876,1445.82,ACH,589a3f06b32c446fa8c5b48791248c80,0d147e8c2334410a8157bfe06e9e5de3,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
8ab2905cb7294ceeb846462ff71bf1c9,f13e416d642b4f9fa565e0531179b18f,9f992c5e55734109903b10e22edf4cad,88200,2025-07-11 06:53:04.400876,1213.65,Credit Card,589a3f06b32c446fa8c5b48791248c80,2ad3b952239a4d38ab7ab760c63778c6,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
aa44a6b25d2343018304d7f68a547305,f13e416d642b4f9fa565e0531179b18f,9f992c5e55734109903b10e22edf4cad,43096,2025-06-24 06:53:04.400876,2724.03,ACH,589a3f06b32c446fa8c5b48791248c80,20c21599a771404eadf8fcf24eb86137,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
31ba7c1d204340838e53bc5c58fab5d5,bd7dc4d26993430f8c04c4692b530848,9f992c5e55734109903b10e22edf4cad,24959,2025-06-21 06:53:04.400876,2815.53,ACH,589a3f06b32c446fa8c5b48791248c80,707fdd9495be41e992230782bb0d73d3,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
4352bf2f8895471eb882ebee5c6c683b,bd7dc4d26993430f8c04c4692b530848,9f992c5e55734109903b10e22edf4cad,46661,2025-05-11 06:53:04.400876,1954.68,Check,589a3f06b32c446fa8c5b48791248c80,61ad9bd997b84c9ca1c4816130491b1b,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
e70805009d514dffbdf7d9c39bf3d4a8,ed3f1ee5418f4994bc4cc3f9a8ca8742,9f992c5e55734109903b10e22edf4cad,33654,2025-07-04 06:53:04.400876,2937.08,Check,589a3f06b32c446fa8c5b48791248c80,569f23cb32094d879c55f17b0ef873f2,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
8ceab18ad0ad46b1b40e50a8c66dbf7e,ed3f1ee5418f4994bc4cc3f9a8ca8742,9f992c5e55734109903b10e22edf4cad,86516,2025-05-04 06:53:04.400876,2649.09,Check,589a3f06b32c446fa8c5b48791248c80,8020ed8d573a47b6b457a4583a7c9cdb,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
e88cb4a443e24bb3a9f7b7f50b6d08b5,4587b874511b43ae96dc8b68f71bd364,9f992c5e55734109903b10e22edf4cad,29010,2025-06-12 06:53:04.400876,2406.79,Check,589a3f06b32c446fa8c5b48791248c80,37714dd0f31d436899d84211e3e18cae,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
2206e834058647cd936666ae9ca34ea0,4587b874511b43ae96dc8b68f71bd364,9f992c5e55734109903b10e22edf4cad,39844,2025-05-06 06:53:04.400876,2046.97,Check,589a3f06b32c446fa8c5b48791248c80,3b7c4ff2bc8b4b5da96ede01dad9d55c,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
13474e47ff444336abc65e2411bf5dde,dc6d64c91ab548e886fab9eabbdbbe96,9f992c5e55734109903b10e22edf4cad,12499,2025-07-06 06:53:04.400876,1049.04,Credit Card,589a3f06b32c446fa8c5b48791248c80,c6498c5eb36f4e24bfbb0777dca6203c,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
7f10ee059a744bf7bbd83e68c0c50e25,dc6d64c91ab548e886fab9eabbdbbe96,9f992c5e55734109903b10e22edf4cad,83333,2025-05-15 06:53:04.400876,1020.25,Check,589a3f06b32c446fa8c5b48791248c80,825b2dcbca194c3dab9445f9c6a4d7a6,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
9a09d5f3b17146c3a6e39d317b9ca7f3,3026079fdab94a1cb071a584114e7d2d,9f992c5e55734109903b10e22edf4cad,45217,2025-05-14 06:53:04.400876,2000.51,ACH,589a3f06b32c446fa8c5b48791248c80,36d85a229f6c4bce86e3d9d538499538,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
dc63cdb434a54ae59eb2147b41c3ab83,3026079fdab94a1cb071a584114e7d2d,9f992c5e55734109903b10e22edf4cad,90146,2025-06-28 06:53:04.400876,2820.76,Check,589a3f06b32c446fa8c5b48791248c80,fb2afd03fb3a4e32ba34df90c2378fd1,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
586610ff51e245cea1cb64485f5a61f1,9d8405ca665d448c8a921eb17c2a024e,9f992c5e55734109903b10e22edf4cad,40454,2025-05-24 06:53:04.400876,2940.85,Credit Card,589a3f06b32c446fa8c5b48791248c80,fb770204cd834458b9d3981bed38ace2,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
195c4ad6bf2c4650bc0a42982a1dfa04,9d8405ca665d448c8a921eb17c2a024e,9f992c5e55734109903b10e22edf4cad,75905,2025-05-31 06:53:04.400876,1345.69,Credit Card,589a3f06b32c446fa8c5b48791248c80,ac9ceca40b3a4107a817d77df0851aaf,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
5797fd99cdb243209bf903cd07b4cc28,d00b776560e34167968375d58ea48cb9,9f992c5e55734109903b10e22edf4cad,30481,2025-06-10 06:53:04.400876,1058.26,Credit Card,589a3f06b32c446fa8c5b48791248c80,851fcb952d9d44f1922dfa9e4af31cab,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
96e04f4f2b844bdca8bd5fb409710cb8,d00b776560e34167968375d58ea48cb9,9f992c5e55734109903b10e22edf4cad,92248,2025-05-03 06:53:04.400876,2761.97,Check,589a3f06b32c446fa8c5b48791248c80,328460e127ec46b2a66a661fd0a1145b,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
e60c4d2abbb441daae15a1678c251e2f,e222e8e6364d42e18101aa2415ae93d0,9f992c5e55734109903b10e22edf4cad,27959,2025-06-16 06:53:04.400876,2455.8,ACH,589a3f06b32c446fa8c5b48791248c80,fb4942fa470a465cac37d307bafe1cdc,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
3c97e71bbe0846e08a7cd840dc4c62c4,e222e8e6364d42e18101aa2415ae93d0,9f992c5e55734109903b10e22edf4cad,50071,2025-06-05 06:53:04.400876,1363.66,Credit Card,589a3f06b32c446fa8c5b48791248c80,85409121629e41b080f93208d52c5c92,system,2025-07-25 06:53:04.400876,system,2025-07-25 06:53:04.400876
8c56cb19d9e84111a38c1852616b5b77,86a02dc06dac480ebec4c2cfde0488df,9f992c5e55734109903b10e22edf4cad,84695,2025-05-06 06:53:04.401882,2361.03,Credit Card,589a3f06b32c446fa8c5b48791248c80,9947e0d632284176bbd02c40131439f4,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
84ff2b1d7bf14ee6ba88ce3eb97b881b,86a02dc06dac480ebec4c2cfde0488df,9f992c5e55734109903b10e22edf4cad,86493,2025-07-10 06:53:04.401882,1509.45,ACH,589a3f06b32c446fa8c5b48791248c80,976f17db30e547b5bce686fab71d4adc,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
c4a9e23662a44b4cbbfef792c61bb267,d1cdaffa9803441b9e4b9d04d0369e76,9f992c5e55734109903b10e22edf4cad,17924,2025-06-16 06:53:04.401882,2308.25,Check,589a3f06b32c446fa8c5b48791248c80,f62ec14b674b4814a4b6a59bae956c04,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
c8f56b4ab0bd469e8766674a3494e478,d1cdaffa9803441b9e4b9d04d0369e76,9f992c5e55734109903b10e22edf4cad,34612,2025-05-15 06:53:04.401882,2437.3,Check,589a3f06b32c446fa8c5b48791248c80,96b2b27ecdb643338435dc8bb7abb47f,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
dc722752d22446bb869ade8a93441ed2,f24fb64d23054dfeb266d1dcf8c26d84,9f992c5e55734109903b10e22edf4cad,95671,2025-05-06 06:53:04.401882,2376.08,Credit Card,589a3f06b32c446fa8c5b48791248c80,b5501ddc68a641c7ab17880d1383f012,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
79d4cc4e60a54564b5e3454949094258,f24fb64d23054dfeb266d1dcf8c26d84,9f992c5e55734109903b10e22edf4cad,50403,2025-05-25 06:53:04.401882,1641.29,Check,589a3f06b32c446fa8c5b48791248c80,aa6a5644f9e74ceaac259bc4584f8e59,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
9a67040a33ab4847a7680e655e0eb23c,fee1cb21a3774995b91c904338ce08af,9f992c5e55734109903b10e22edf4cad,21437,2025-05-16 06:53:04.401882,1787.71,Check,589a3f06b32c446fa8c5b48791248c80,9c02a3f279b447e7b5d28c47e69d71b7,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
6fe14f3f74a2418d9c2c27f0031cdf04,fee1cb21a3774995b91c904338ce08af,9f992c5e55734109903b10e22edf4cad,24394,2025-06-18 06:53:04.401882,1043.3,ACH,589a3f06b32c446fa8c5b48791248c80,93ad47831fc44a52bfa2e0df6cb11659,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
fcb3d08521ac4a58a90706c9a99a3a4a,21fa89cdd01948ac85f0fbb22c29c61c,9f992c5e55734109903b10e22edf4cad,52765,2025-06-16 06:53:04.401882,2299.36,ACH,589a3f06b32c446fa8c5b48791248c80,ea1f298eea404291b9adad84316fc916,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
42dca17604754490a143d2ac298d822c,21fa89cdd01948ac85f0fbb22c29c61c,9f992c5e55734109903b10e22edf4cad,63047,2025-07-17 06:53:04.401882,1041.17,ACH,589a3f06b32c446fa8c5b48791248c80,773badfbdc4b46ae9d573492a9b18db8,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
56fc691dd29048d499efcd77b35f169c,5df15f69d22c4b6ab39bc67ab23bbc36,9f992c5e55734109903b10e22edf4cad,34075,2025-06-05 06:53:04.401882,2115.03,Credit Card,589a3f06b32c446fa8c5b48791248c80,f81cf1f61e5041a8abcf8f931cc97924,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
91b210e65132422bb0515ab16adaf9bd,5df15f69d22c4b6ab39bc67ab23bbc36,9f992c5e55734109903b10e22edf4cad,71581,2025-06-13 06:53:04.401882,2961.72,Check,589a3f06b32c446fa8c5b48791248c80,df612f19c75d49ba861880d6c9833a3e,system,2025-07-25 06:53:04.401882,system,2025-07-25 06:53:04.401882
