id,invoice_id,vendor_id,check_number,check_date,amount,property_id,gltran_id,created_by,created_at,modified_by,modified_at
b5d2a0a249e34fa4a4dd4c5dc26ced24,9cdaee38787648d99e4e65fb79e760a8,095a06ac320c48af88692590930ef4e4,64756,2025-02-05,7231.62,b0ba570dd1ba43c1828e8febfb7e3c73,c52854f620de4613a57d0d9a052dce8c,system,2025-07-25 06:53:03.950018,system,2025-07-25 06:53:03.950018
1d663e24c55847669b69d3612d68dc23,6d9ae3dc87534114a0a6c5b3bbcdbe47,ba86e79511f04127af279328beac5eea,12334,2023-08-09,6444.8,e7660be5536c4e47a8a022f0bd2edb59,6d44d711f7a64cb8b0d6b8a181efc985,system,2025-07-25 06:53:03.950018,system,2025-07-25 06:53:03.950018
e03bf8e02b6d46e2afec51fa1ac9ec0e,869bad320f1a4af39dd06049d104b1d4,20911fd020c84418ad755257f8336d47,13220,2023-08-14,7309.44,fdf47009b4714f9da762c21758271b2b,7dcf67f1589346d3839de3e4b579edc9,system,2025-07-25 06:53:03.950018,system,2025-07-25 06:53:03.950018
673e4501176f40deb8fffcb64e2b8b57,453af9bc869d40babe6e723814023c2d,179dabbb02824d9480e318f85883c055,31158,2024-02-23,1719.75,b17b65f2c5154ec2b379033c9180ba4b,05a7ad12d4c04bb3bf3e1a6f32d776a1,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
4bd94aba3a8f416f8112ef54c0136358,e519ccc99d5c40fa8fb4d7d6e471a871,15b503700d7b420a9ead8480bc7e9dff,65520,2025-01-13,2588.74,fdf47009b4714f9da762c21758271b2b,62fbd96fc93944e2aafa3d36ca377a8a,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
5adfad608d7c48e08fde8e2c151c7eb4,dc5e559f3ede49c09d89dd0c04cae979,15b503700d7b420a9ead8480bc7e9dff,92912,2023-08-26,3849.01,f1785adda02b418ab11c2e8be0bddd56,62a53ebccf3e4ac99e8f03a365bd827e,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
3a863d0c16344fed907915e471757689,47ff8d309cc343e8b64a1187beb12271,86449bcbe304481b83b2185f090c945a,67590,2023-12-18,2528.57,b787cabc72cf4471ab5cf7e7d7220652,abd67b94a70b414a9d083d301b8b810d,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
2fe85c686734437294ba187d5764d5fe,1a7f076c798d447882290fe98204d9f7,1d9b4f22dcc94255abfcb93e57372bef,44929,2024-04-27,1418.5,0687eadad7804f2bb178e5e8b81c0140,497355ac842b411dbc8a325c885c0f13,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
47fd89b0d47c4056b415959b7346d362,3ca5f43a5ff641b29f2bed21dd236176,f462aa864f344a4787ec1ff3bb94374b,54892,2024-02-07,2657.28,a2285cbe4eb9443d8ff64c6927f2bff8,0ef082f666b045ed9ed659620dbcd41d,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
0d83955150da430b983b3b9c9cd8bf27,c22689d5089e468eafb89b060fa4ec0a,035673348d6345bb9477dcd63980569e,99607,2025-02-18,2063.96,e7660be5536c4e47a8a022f0bd2edb59,c0f350a419b5439a80796ca807524b31,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
c5decf68930a41caa82d564a1de08fd4,279557769ccb4e96aad171a34d1551de,ba86e79511f04127af279328beac5eea,77233,2024-10-29,2649.72,4048c193d3314cbb93aba057f43797fa,e7c0c09c54db4e5fb0f384d46d820d8a,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
1280c4520dc94f0f84939ca2f3400ac6,a80d6e37a5894decada1ceb5a1812cf5,a3995baec42c42bba09debbdc8e84244,60587,2024-12-20,7519.48,6f86ccdb6587431eacce5e5ead5db795,42b6d8d468d84f40bb67b911d9abc954,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
4ac55f2ca7254bb3afa43cc29e942fd0,f0408510f01d4d4ab80c662c0d7acf50,1b3cb7d8ac204b8496562e30f41c77bf,19649,2025-06-19,6455.54,c3708af414d04c93a283263f18524281,73c02e1ba0054dc9ab6406274dbdc076,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
68501ff9e3714d13a5fdcd1d4065b1ad,f22c571502b94c409fb218e9256e5da9,15b503700d7b420a9ead8480bc7e9dff,78434,2024-01-25,8459.76,ab97adf4517f4a39a1c91c19ab1367fe,b0f19981c7ea41c28b77891d1205e033,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
1405ea10eb6b444f9689206c760270a1,37f67f741b9f435ca5c95b1a1621340d,e0ae67b5cbaf4234a8aade02ec23f9d3,84684,2025-02-28,1598.23,3d679e29f4e24d7c87a1f5fe767b3354,61eff1da31ad4bc6829a456e30894da5,system,2025-07-25 06:53:03.950623,system,2025-07-25 06:53:03.950623
dfac10c35673494eaedd8b7c82ba7fb2,d5e5745132e443b798777ea9a05db4c9,ee428372d0c34800b393a686cbe04929,93264,2024-09-14,2564.83,eb4235c3a65c417d981ccea9ad76839b,b1b2c857114b457aa548f67ec9933b07,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
2cd323e1757842b0826e61d8de543e86,2c55dd70b9a141f48c5aa10d1629eb9f,45cab98fc1764cf68c6d61ccc2d1715a,96495,2023-10-18,5164.92,3d679e29f4e24d7c87a1f5fe767b3354,50f1cc038fac4b739045cd6406ae3dec,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
134a1dceba2e41d6a8a1f8e222626724,2da76ca366164d5da022625a073971fd,8225168d726d4bf7bd6d8e5b0bc53db0,43765,2025-02-20,2536.67,2395b8d0efeb4dffb04d34dbbe0245ae,ba27c802f6724faba1633683831ecff2,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
fa839c41ea2c4793aefcdd3e26821b6d,46793f4a50794e84bc4356ac14ccea01,510c7f5567da49428870bbf03942f0a2,27132,2024-07-31,3008.37,a2285cbe4eb9443d8ff64c6927f2bff8,7b1bc03a51a149699f71f9b0ebe027a1,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
f10a1550911e41c4b5f4ebcc4fe55641,1be8ae02d85a496f8117c91acbdbd6b7,86449bcbe304481b83b2185f090c945a,13856,2024-12-08,3253.46,d2487532722d440ca9398034ae92ec04,41ac0d1853394de9a1cc5be5d490e4e9,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
75d21c90056f4c8490ac957ed4f5355b,092e726ca3e64f4ba026a1f06aadd26d,e3761e0d12c14b9fa9ad4d7c8ab33955,60207,2025-03-17,8076.78,7119dc51e6854096b0f293eb7f8c5eb0,5b5871806ff744a79c2d597d883ae7ef,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
3d52c333ec844d50883c80cde798ec88,fc5878f8ae3a4a4d837717038b034c72,492ba58341b44a0991330276197e99fe,29725,2024-06-23,7369.04,57e217c5387d4711815590f353ad5421,85295927618f4b08bc4e096a183a9a4d,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
104e3db5126d4a1d83ab4acb2d7c20af,1acf5a091534466cb123f3c1720de8df,3e5a9fb6be564c61ba83a5b6ca44cedc,48589,2024-07-22,2601.21,f1785adda02b418ab11c2e8be0bddd56,d7d47827d5ce4ed99f48bf699c4b1cdd,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
165eb70bc80846a893045a8174b8c90f,16970af3be014b4f95fd16b95a27656e,b5d7335dc051465dba4538582cd33b10,80257,2024-05-24,8719.51,a62adeef7b324fb09be6d6e5e6bb1ce0,4345be8b6c6f41e382a2702a2e867993,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
984a9d15645f4d0c8b8894ea8317307f,f07dede2352246c98fecebb2fee8a75d,1d9b4f22dcc94255abfcb93e57372bef,80088,2024-08-14,7744.3,b0ba570dd1ba43c1828e8febfb7e3c73,60a66cc9bdae46ba978234b925313a8f,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
071bda0881864a9999d3a33569de5dde,e60d7fb250344c78869ec05680132214,035673348d6345bb9477dcd63980569e,69895,2025-02-17,7358.26,cab495652c284c9da365f44746442796,413465784d6a4809becb8cc4f858c164,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
3c6a8ca1f15d49db8e78113691734b69,94936ad4336c43ccb970e3ec01dad03e,8be75ee471204d47a205e23cd990be72,75806,2025-05-12,5914.24,47a0f02e52994751a3ca3ab530a1290f,983f6f40b3134e89a096ee04e0acb91a,system,2025-07-25 06:53:03.951221,system,2025-07-25 06:53:03.951221
e849961c41a8436b8708af63ad09d781,b4c14dfb8ca64fa98432d8025dc6126b,1e7b8c6263df4c739a05831fb9296862,27021,2024-06-10,1568.42,8ae5f2dcfd0b48c985ce63f89565692d,17c9d47b63cb4e1689be078e59610ab1,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
db422c6378774151b96876341116e7fe,0a0cb16ead1b4b929c13f3fa5c692916,5faee9fb02454e668fe6128c993761c7,97540,2023-10-27,3839.1,05bc072d112642fea142531f3732d557,0e45f9604ac1442aa3c34b9bbfab38a4,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
60185fa27c91438691a21a74f3d79901,c155e190c6a449899c319548b179f1b4,15b503700d7b420a9ead8480bc7e9dff,14050,2024-05-02,776.35,b0ba570dd1ba43c1828e8febfb7e3c73,ea8bcf2caf5642a7b1896684a8195dfb,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
1ed52cde04c541c89aa2342747cb4db7,cf143b1e3d3d4042ae7609cb249a3e0a,da2cf147d28b4750bf3f7a5d4a7ff634,31080,2025-03-28,1290.05,a97f0ac689624571bda25f67f1ba8129,a76bde2883024b2d8117b6cad260b241,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
fea03a51ca7443109db97b50dff279c5,9938c494a5164172ba8c7eeb5660b9f5,45cab98fc1764cf68c6d61ccc2d1715a,83559,2024-09-04,5940.8,e7660be5536c4e47a8a022f0bd2edb59,aec70a4b7c3c4dc1984f1dd0d18e274a,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
aa02b49593344bc7b7708ee7e6de4ca8,e5b8610737374bab96c385b7e37188c5,1f4a84e04a624e379a57ec79aece62ee,28768,2024-04-19,7749.09,9a1c6750e43242e48993c7bed757ae85,5e5882fa419d4ffea71299dbf8b76301,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
4da0e33a8f964cfe9a16acf20246569f,40374abcd1354572acc90e65eeeecb32,4d42af534202462dbb965f2e2863aec5,55704,2024-06-04,3696.31,31d40cce933e4e29ba710bd36504efd5,4307c4ed75fc4511b31ca5715f03ab3b,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
8921c46ace384aad8591e5b03dad491c,66318a4a8ef24d688fc9bdd52c62511a,ed2309c2f90b42b480d72fc7953bd527,35553,2025-05-08,4562.86,7119dc51e6854096b0f293eb7f8c5eb0,f0b80bbadc154c7aa6937dd03a023c44,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
0a48b7f3d47d422d9613580d6aaf7259,4b49c37b1ee349ae8e5e04f18f1f026a,095a06ac320c48af88692590930ef4e4,66292,2024-02-01,1348.34,3ead7e7aea814dc3ad70aa712ca0982f,7b71bed9777c4767a6a7b92f370609fc,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
5bacb7ee5c29475e807a773bb644863d,d0ec004348d141acac9afcf9e22b47e0,e0b02a15d0d2491b8dbf2050822d0dd6,55577,2024-11-01,2404.6,a2285cbe4eb9443d8ff64c6927f2bff8,9e4f0f18a80047b7a0f4f6782b1e7c29,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
bb06a535cd4141d6b57190dfb2443be4,fe0d0643bacf431e9f2a6ad3bce6d422,1e7b8c6263df4c739a05831fb9296862,51675,2024-06-22,8570.49,c3708af414d04c93a283263f18524281,136065a512644192892a1540ffa072f2,system,2025-07-25 06:53:03.951830,system,2025-07-25 06:53:03.951830
cf8276c98f354bd1aece11796198bb6d,1b8c1cb982524c05a00ce968c4f5ac32,11cc511ad4b14426ad647677631e43a4,29569,2024-04-14,1392.78,8ff9cf5d8f654be4887965fa989ef1a4,1c9aaf8baa4a40c2aedace208352475b,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
0a2983335e8649c29a8cc27460ab0132,b4f5e5503a5a4237af1c756a91a9a38d,884cb8a5a4ec4c74a42766eaebf3b3be,30321,2024-10-01,7619.15,2395b8d0efeb4dffb04d34dbbe0245ae,8489b706e56046e38d6915e49d655ed3,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
02e8f7988d6d4aad9199f29996642b97,a54ee5457ba74a9f85e8ab36c61440ad,5783da00617742a482127176f5890e9a,12852,2024-11-28,7702.34,05bc072d112642fea142531f3732d557,9a85a12dfe6a4dccbad3f6b771bd6644,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
d7dbac7ba2534a45b7cd3c9668068711,6de8e18bd5f9446ebdf52ffa088bdce7,179dabbb02824d9480e318f85883c055,51108,2024-10-10,4123.49,0555e6ee4a5c47378c7899f0434c49c2,58ff02636dde4e7aa045f1672bf32937,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
cb0511d05fe64726abc43e45cf06ebcf,32b293ff45ec407280cb2330fdc68cea,07f1bf04c66f401abe4107bd58dd052c,34828,2025-05-11,6829.91,0687eadad7804f2bb178e5e8b81c0140,8eb84618964640a68100ef71388be95a,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
c109c4d819fc46b892853bf61d660f6f,a42f3d9962ff4b2f9ff96f4a5aeb3e16,e3761e0d12c14b9fa9ad4d7c8ab33955,80553,2023-11-08,6048.32,3ead7e7aea814dc3ad70aa712ca0982f,fb34452b48b340a69e47e363ad23f853,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
c117344d1b694e3eb8d5460f0752ff44,a4aa8dd2557d48df8b085c08ddea1b20,da2cf147d28b4750bf3f7a5d4a7ff634,47630,2025-03-08,7735.92,6f86ccdb6587431eacce5e5ead5db795,f066b049652a4b40a0578e2ae390b4fb,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
ac95cd81413f4a6f957cb5cc05ca8995,6e9b442da6374fc09be2984eb43a662b,577ead65184a494d9b9ae587cc7ad7b7,78655,2024-03-29,6908.95,3ead7e7aea814dc3ad70aa712ca0982f,80f14766c23946e9915cba101742d3e5,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
a4b349ff6703471fa4b7c02758d3b4cb,27d90892219b40459896dfc5c210873c,20911fd020c84418ad755257f8336d47,18146,2024-08-04,5892.33,ec8d76169b9f47968c394937e8575aac,3cdf3461bc074a5da3e3581c3743cb7e,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
e51c36a8273b4478846543757bec5d55,1e759192f2cc4118af89fc0900b32c67,ca9ef05fe5da4f0cb4ebf65d09ae9d7f,40623,2024-08-28,9156.13,3d679e29f4e24d7c87a1f5fe767b3354,1ae53805e06840be97bebcf968c0d0dd,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
43626d23aa8f4b788d27e5003f7c832b,98e9a938df6640c981f423cc8e4e49a9,1b3cb7d8ac204b8496562e30f41c77bf,11084,2024-07-01,3938.16,8ff9cf5d8f654be4887965fa989ef1a4,2b3d5a4b23724d13867bbd64918ba56d,system,2025-07-25 06:53:03.952377,system,2025-07-25 06:53:03.952377
5c989ecddaf148daa0bdc92d02bce410,0dc7a9c0d66a47c4b880c497afbd7525,537aa53bd2224cb883592b0b9c214fd1,32815,2024-01-06,7798.1,9a93900714534953aef7c47af83d5d53,6b5b816c98db40a2b40fc5a6a4cacf8a,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
62e9fffe16754bc8bd63a233bddafdb0,ba74d720abd04efcaf1f6100e2637322,577ead65184a494d9b9ae587cc7ad7b7,56241,2024-06-15,5325.78,f1785adda02b418ab11c2e8be0bddd56,4b722a17ab434878bfd0a3c0640e14a7,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
51624988a22b4533badf6bea6e9f23f9,b07d9fd5640f4a149dc88d96f4e07ac1,da2cf147d28b4750bf3f7a5d4a7ff634,23422,2024-06-26,7666.08,7119dc51e6854096b0f293eb7f8c5eb0,68719834aeb34540952451743326f3a4,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
8cc370950b0b43a9adb4cd91eb951463,77f01f46454b43a7aa9ab403b0c63a27,537aa53bd2224cb883592b0b9c214fd1,55103,2025-05-02,6898.73,edd147456cc34963b22f00e217c031e1,00ceb419cf3d403fbf9fc7433fafc2a1,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
6e755b3b58714889a9ecdce240b3e63a,5b53c46778274ec8ad67867c0d43d630,9ae12fda28c643e38cc67d41a884ca65,71086,2024-08-06,9869.95,9a1c6750e43242e48993c7bed757ae85,9a03edfb3a3a4431ac08c1d05cf1e16a,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
abe8e9b92f3f4ab1ad6178f194178ef8,902eb4a3c98e456abfba5cc4c41c99d7,537aa53bd2224cb883592b0b9c214fd1,25148,2024-02-16,2407.26,ea2f0fc90e65423498b01b174798b47b,f3573564466345bca1a7aa2c4585d839,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
eb6e88e2b64240d4be22260fed9a4b21,95aebf66ece7458cb090d9f20486dcce,b43a3fdc4eb14b718ad99732869ecbcc,61318,2024-03-28,6730.32,274d6a082abc4de091a10bc562745591,16d5e8b5e08746a084656d91566d6abc,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
e548019128be48caa0cb05e6e06b251e,6b13d277be62481bac20b45eb24e6bbb,df2e959497eb4204b514cd1df7e8c15e,18225,2024-04-25,3113.22,274d6a082abc4de091a10bc562745591,b75f6e3722664a68a48fcaec80dc6be8,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
ec0c8d4304c84f7f918f3359919cc204,efdc4999108443e6bed1d3785e979fba,577ead65184a494d9b9ae587cc7ad7b7,88954,2024-03-03,7859.2,b0ba570dd1ba43c1828e8febfb7e3c73,a58004178ab24c07a978ffe583fe7e61,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
55d96efd8a9c48d5aed806af57e526f2,4778c35d141b49b785bd03a41262f138,cb803fe228ae4f25a74eb6a0139ba2f5,54445,2025-04-09,5812.0,ac9d42d6c4184de2bcc4b31d6527ac7c,8dfb82313c484e42901c5b126d29737b,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
45a6837315324961bd6984a40d8ed058,dccf1f0a59d2498582c97759757d1abb,11cc511ad4b14426ad647677631e43a4,49018,2023-09-26,3490.8,c07a607a5f0d4e34877c338e5c207a95,cc2bf79288f34b08850680b4dcf7f7f7,system,2025-07-25 06:53:03.952946,system,2025-07-25 06:53:03.952946
fe72b0949bfa4e13822502c4a94ea340,53d28c30a6bd4cfc95208d00eb14ef6b,1f4a84e04a624e379a57ec79aece62ee,63754,2024-08-11,8836.53,e3ce7e063f834f949b6b996e03d33e3a,ed0902ad202b4097a69d073dbee1bec9,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
0a8f60c8ef8a46988608ce012dd33dad,b882d82c6ecb42f68ff8da9bcc5eeaa9,3438a4dcd56c420da07956b9277d53b0,69920,2024-03-22,5487.28,ec8d76169b9f47968c394937e8575aac,fe167683250a492ea2f1e4287ff5cb30,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
7f14b618920e4360a5cd8a4810838ac9,4c812ba418834e5593c3056fdd70632a,d68a3ceb9066485595d29d5104746ed1,29843,2024-07-05,7429.27,f8453f7be3734c6e83207fccd77edd75,ef680f9b9b764b308025c2dfd2744169,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
9409577a812a42ddbfe147443c1209eb,5c2327d3bf2e4592ab8df3cc045a4137,20911fd020c84418ad755257f8336d47,34853,2023-08-06,2272.03,a2285cbe4eb9443d8ff64c6927f2bff8,773a0dd18c8440239171333c51d321f6,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
78ce31a41bcc459f9eb1fa92f517e123,f309b656964b4c15bd5ceea3e941a830,577ead65184a494d9b9ae587cc7ad7b7,88315,2024-01-16,8208.51,b0ba570dd1ba43c1828e8febfb7e3c73,2baed52e29fd4c8aa31c402a4d224f22,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
b87a82c7c9974e36abfd3ce7b61f1431,3d5d17361b0b4612ac3c61ec0462c6e9,577ead65184a494d9b9ae587cc7ad7b7,11975,2024-12-28,8465.09,4048c193d3314cbb93aba057f43797fa,4165308def8e4c69a9b69f32063b7bbc,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
6f4590e3f6744aceb68312456b7b1ecf,51c88a831ade4c169b7b38c7a91e1e51,ec0ae30481fb45e6a33c9d0976f3cfa7,96067,2024-02-22,4372.31,80a91db642c348cf8715bba4ae06654c,141bba2fa9074f55a24715f980a9c6b0,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
86f9e7e028324d959a88d06b3721e91b,6c8d2492a4484a4d92bf61fa08ba9814,179dabbb02824d9480e318f85883c055,47846,2024-07-11,6500.58,ff93ad65cf104e1287ca24cd181819e7,9bfc6c24265e4a738cbd6867254346c5,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
48e63e2f26ac45819a564b65678da66a,35cd647cbffa4237926340ab06b787be,89c4bec2033443ebbe36171b120831cb,49836,2024-08-23,9282.99,5924eaa726a84810bf924defa86d1b07,f9653c985130488fb01f310e262fd935,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
1fc2e505e1534e71bc9d7bb19ce7a300,37f967dc5786421680dd82ed198b3823,8225168d726d4bf7bd6d8e5b0bc53db0,23931,2024-11-07,3012.34,f9a6e806e0e34f04889e8c74834e2ef2,4ff1161fc60a413d996cfdec756c9ec8,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
d12de0af82374a23aea15b2b9a94b78c,546dd9ffeaa8447aa00de7abe4d2a744,095a06ac320c48af88692590930ef4e4,81629,2024-05-17,1007.04,92ec19044db842d68770982ae8f1804c,e3dbcca91de640d597bec2788cb8903f,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
1bd7fa9d4ace42fe98aaca77da97ad67,5a58fb2574d244d5acced8c5fc13f42a,9ae12fda28c643e38cc67d41a884ca65,58114,2023-11-11,4644.0,4048c193d3314cbb93aba057f43797fa,7504aa7b2e93441fbef1b7998b037ab3,system,2025-07-25 06:53:03.953544,system,2025-07-25 06:53:03.953544
a95d23bd86f2475d9c25088415917f9c,37845683facc4be3bcd29e85d7d39b3d,ed2309c2f90b42b480d72fc7953bd527,14882,2024-08-15,5019.88,e7660be5536c4e47a8a022f0bd2edb59,5208092ea56e48a4a27d27697b0b97d9,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
d9b3dee798194c6e930a648aaf0221c7,3eac560af2e8498086a4df231f96dece,537aa53bd2224cb883592b0b9c214fd1,68224,2024-05-31,3004.06,c8cc4a5421fc4a06a9e250a8bb2369ac,3e809c443841446683ebb6ba509370f9,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
946e58f866e84cc68a933969651e8e70,a0898eb46dd44ec680d2f1dabcf3c3aa,537aa53bd2224cb883592b0b9c214fd1,19176,2025-01-14,8622.62,05bc072d112642fea142531f3732d557,326b5b89fe19408393db7e312e365d92,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
17b1df2590884a03b52509476e347f57,eabcea1f07f940a88a30731689b6ef67,ee428372d0c34800b393a686cbe04929,20153,2024-04-29,8676.82,3290f732de9d45b9a247babef046a02f,08eec740df7f4144b238dadb9acb5fec,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
bc3d24c0f45249628d0e47232e19ddd9,70bac857d465462d920c2f8df8bb3c92,4c897dbb8e9b441997ac3138ad4fa1dc,37186,2025-03-02,9443.68,b17b65f2c5154ec2b379033c9180ba4b,e1d575ee38b1437ba39182b73828716f,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
728ead4cf935446eb24b422056a6992d,16b4ff672e2f4ece9afce7193926c0ba,15b503700d7b420a9ead8480bc7e9dff,75919,2024-04-10,2282.23,92ec19044db842d68770982ae8f1804c,23cc060de2784619bc8c24228c99efa5,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
77be649bf55744aa835f94c5fc2735c8,773ce0f3b1d2414d91c3316a34a32116,537aa53bd2224cb883592b0b9c214fd1,36182,2024-06-27,9619.56,cab495652c284c9da365f44746442796,683d7968448b4929a6bfd7ff6ae2cf81,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
0eb5c672c9d642e48f9b52863892340e,b09640f8cbdb4ae08ca83676094b9581,1a931f1281c845ffbd729d42c75a09c6,95692,2023-10-15,5148.15,2395b8d0efeb4dffb04d34dbbe0245ae,4238c0505b79403999a8669a92ce6ffc,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
3b618d0ffcff46898ace9bde8fe1d9d1,ba0a8059c3ef4c9bae901c1068d45376,86449bcbe304481b83b2185f090c945a,97808,2024-08-05,8527.71,80a91db642c348cf8715bba4ae06654c,a66767be941649368925ff2be9817905,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
71a0f8885b734ee6965df33f51fef689,62e6c8c6af9941819ac38e61c9c0a17c,e3761e0d12c14b9fa9ad4d7c8ab33955,55195,2025-03-13,3039.62,b0ba570dd1ba43c1828e8febfb7e3c73,1864a471332d4ff19646a8838edb5b6e,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
de1307470d0342af9a5d582c6b53ddf0,a967638fffea458682c3a9f67666d03a,492ba58341b44a0991330276197e99fe,18750,2024-11-22,7732.84,05bc072d112642fea142531f3732d557,79ecda19c11a4e748e647ec74312d308,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
d31fcf52f4434a208f66a2cce1bfdecc,969354fc5f4e441cbbdfcfc77562a7fb,dce9673442e04e4f97aab18f69ea7898,44110,2023-12-02,5366.76,770ad6e9012d4010b2a18344f718c7e0,3aba3882018148fea82b600824416954,system,2025-07-25 06:53:03.954154,system,2025-07-25 06:53:03.954154
6d22a14718644286bf4e6c8fb1b7dc56,927da726cc40431aa687d4c4fe6fdde1,5783da00617742a482127176f5890e9a,67164,2023-08-26,9332.12,9a93900714534953aef7c47af83d5d53,378b991cee3a4c93bbb9efd1a9684946,system,2025-07-25 06:53:03.954748,system,2025-07-25 06:53:03.954748
98e1e053c7994f5b94f6e4afd44a63e5,10a743a586704e26b2f88e7198dda75f,537aa53bd2224cb883592b0b9c214fd1,42346,2025-06-22,8745.78,3d679e29f4e24d7c87a1f5fe767b3354,60c14607713b4fbc87e70f0dc66e2ff4,system,2025-07-25 06:53:03.954748,system,2025-07-25 06:53:03.954748
